entry_date,exit_date,entry_price,exit_price,hold_days,gross_ret,exit_reason,net_ret
2017-03-31,2017-04-03,0.26081772399875636,0.25645271619888244,1,0.016735855726947246,rsi_cross,0.01658014144123296
2017-08-09,2017-08-16,0.2508746056280367,0.25213734650843217,5,-0.0050333547201173445,rsi_cross,-0.005211926148688773
2017-09-26,2017-09-29,0.25016777341794083,0.25001544933518394,3,0.0006088877103384016,rsi_cross,0.0004417448531955445
2017-10-23,2017-10-30,0.2515637885454552,0.2555236689254348,5,-0.015741058770325056,rsi_cross,-0.015919630198896487
2018-02-02,2018-02-14,0.2482275787830467,0.25160587054168804,6,-0.01360965520110069,rsi_cross,-0.013793940915386405
2018-03-01,2018-03-06,0.25170271091558793,0.2486676150261101,3,0.012058256656980126,rsi_cross,0.011891113799837268
2018-11-07,2018-11-08,0.2815195275995561,0.2799692774123185,1,0.005506723460557916,rsi_cross,0.00535100917484363
2018-11-14,2018-11-16,0.28377908359736564,0.2807480723425331,1,0.010680883229340021,rsi_cross,0.010525168943625735
2018-11-26,2018-11-28,0.2889726161042077,0.288700853853063,2,0.0009404429208846876,rsi_cross,0.0007790143494561162
2019-02-07,2019-02-13,0.2759819722699194,0.27643713996247354,4,-0.0016492660328877307,rsi_cross,-0.0018221231757448734
2019-02-14,2019-02-15,0.27994724591659753,0.2754484706746819,1,0.016070082158464616,rsi_cross,0.01591436787275033
2019-07-25,2019-07-31,0.2760219232534728,0.27439606457132487,4,0.005890324445913309,rsi_cross,0.005717467303056166
2019-08-02,2019-08-08,0.28226041048857414,0.28697743508215706,4,-0.016711605376815264,rsi_cross,-0.01688446251967241
2020-01-07,2020-01-08,0.2934221767271612,0.29217576315830857,1,0.004247850597917213,rsi_cross,0.004092136312202927
2020-01-13,2020-01-22,0.29665427247694726,0.30058831871658126,7,-0.01326138405756394,rsi_cross,-0.013451384057563942
2020-08-03,2020-08-05,0.3753749258503581,0.3730868560568393,2,0.006095425229416973,rsi_cross,0.005933996657988402
2020-12-28,2020-12-29,0.36792320546318397,0.364750835303308,1,0.00862237040983116,rsi_cross,0.008466656124116873
2021-01-08,2021-01-13,0.3768166444117522,0.37243402106458834,3,0.011630652234074224,rsi_cross,0.011463509376931365
2021-05-24,2021-05-27,0.3703413269285155,0.3677049779625636,3,0.007118700437288239,rsi_cross,0.006951557580145382
2021-06-11,2021-06-14,0.3557572063405428,0.35235412313627923,1,0.00956574636749885,rsi_cross,0.009410032081784564
2021-06-30,2021-07-13,0.34695606076327545,0.35863031299144615,8,-0.033647638846510564,rsi_cross,-0.03384335313222485
