date,year,weekday,open_0900,close_0915,close_prev_day,ret_first,ret_on_first,ret_on,ret_last,ret_last_method,vol_prev_range_pct,vol_tercile
2021-08-19,2021,Thursday,115200.0,115690.0,116960.0,0.0042534722222222765,-0.010858413132694977,-0.015047879616963078,-4.235672836627735e-05,fallback_17:15:00_17:45:00,0.027041803347632266,high
2021-08-20,2021,Friday,117280.0,117260.0,118040.0,-0.00017053206002726196,-0.0066079295154185536,-0.006438495425279522,0.002317545929546583,fallback_17:15:00_17:45:00,0.031163194444444445,high
2021-08-23,2021,Monday,119300.0,119290.0,118935.0,-8.382229673098429e-05,0.0029848236431664343,0.0030689031824104873,0.00152697658635903,fallback_17:15:00_17:45:00,0.02332025920873124,high
2021-08-24,2021,Tuesday,118910.0,119385.0,118060.0,0.003994617778151577,0.011223106894799217,0.007199728951380546,0.0030602539183657296,fallback_17:15:00_17:45:00,0.01550712489522213,mid
2021-08-25,2021,Wednesday,121145.0,120400.0,121275.0,-0.006149655371662011,-0.00721500721500723,-0.0010719439290868271,0.0002059901948667786,fallback_17:15:00_17:45:00,0.02014128332352199,high
2021-08-26,2021,Thursday,121050.0,121025.0,121390.0,-0.00020652622883110539,-0.003006837466018597,-0.0028008896943735317,0.0037354150927557672,fallback_17:15:00_17:45:00,0.014404226340335962,mid
2021-08-27,2021,Friday,119985.0,119805.0,119575.0,-0.0015001875234403883,0.0019234789880828718,0.0034288103700605976,-0.0037098103874690924,fallback_17:15:00_17:45:00,0.020900454357703428,high
2021-08-30,2021,Monday,121120.0,120760.0,120850.0,-0.002972258916776771,-0.0007447248655357841,0.0022341745966074633,0.0018686931605831347,fallback_17:15:00_17:45:00,0.014501812726590823,mid
2021-08-31,2021,Tuesday,120190.0,120195.0,120630.0,4.1600798735386135e-05,-0.0036060681422531715,-0.0036475172013594737,0.0007135961046047523,fallback_17:15:00_17:45:00,0.010733157199471599,low
2021-09-01,2021,Wednesday,119400.0,119375.0,119200.0,-0.00020938023450589593,0.0014681208053690664,0.001677852348993314,-0.003928123694107777,fallback_17:15:00_17:45:00,0.019801980198019802,high
2021-09-02,2021,Thursday,119595.0,119475.0,119180.0,-0.001003386429198505,0.0024752475247524774,0.0034821278738044192,0.0017099863201095467,fallback_17:15:00_17:45:00,0.016666666666666666,mid
2021-09-03,2021,Friday,117665.0,117980.0,117160.0,0.0026770917435090524,0.006998975759644921,0.004310344827586299,0.0012423956816038917,fallback_17:15:00_17:45:00,0.023537773318282537,high
2021-09-06,2021,Monday,117200.0,116750.0,116855.0,-0.0038395904436859807,-0.0008985494844037101,0.0029523768773265235,0.000760906323977073,fallback_17:15:00_17:45:00,0.019249564441422683,high
2021-09-08,2021,Wednesday,117150.0,117580.0,118370.0,0.003670507895860098,-0.006673988341640569,-0.010306665540255167,-0.00039517014270029627,fallback_17:15:00_17:45:00,0.017534129692832766,mid
2021-09-09,2021,Thursday,114570.0,114170.0,113830.0,-0.0034913153530592433,0.002986910304840551,0.006500922428182454,0.005323716297441106,fallback_17:15:00_17:45:00,0.03764404609475032,high
2021-09-10,2021,Friday,117250.0,117490.0,117080.0,0.002046908315564977,0.003501879057054902,0.001451998633412943,0.0005671159970335182,fallback_17:15:00_17:45:00,0.03866631753513136,high
2021-09-13,2021,Monday,115600.0,116145.0,114680.0,0.00471453287197221,0.012774677363097231,0.00802232298569927,-0.001412127177029432,fallback_17:15:00_17:45:00,0.032366737739872066,high
2021-09-14,2021,Tuesday,116300.0,116105.0,116680.0,-0.0016766981943250325,-0.004928008227631175,-0.0032567706547823594,0.003950532463071088,fallback_17:15:00_17:45:00,0.017906574394463668,mid
2021-09-15,2021,Wednesday,116650.0,116530.0,116900.0,-0.0010287183883411766,-0.003165098374679265,-0.002138579982891353,0.0005193006750909834,fallback_17:15:00_17:45:00,0.015090283748925194,mid
2021-09-16,2021,Thursday,114845.0,114685.0,115600.0,-0.0013931821150245938,-0.007915224913494834,-0.006531141868512114,0.0012251684606634505,fallback_17:15:00_17:45:00,0.01607372481783112,mid
2021-09-17,2021,Friday,113780.0,113950.0,114410.0,0.001494111443135937,-0.004020627567520307,-0.005506511668560421,-0.004074870141500986,fallback_17:15:00_17:45:00,0.01240802821193783,low
2021-09-20,2021,Monday,109205.0,108920.0,111205.0,-0.0026097706148985322,-0.02054763724652664,-0.017984802841598868,0.0066522915997613286,fallback_17:15:00_17:45:00,0.025839339075408682,high
