date,level,direction,entry_price,exit_price,exit_reason,gross_bps,net_bps_1.0,net_bps_1.5,net_bps_2.0
2024-09-26,PDH,short,133845.0,133577.31,tp,20.000000000000174,19.000000000000174,18.500000000000174,18.000000000000174
2024-09-27,PDH,short,134000.0,133732.0,tp,20.0,19.0,18.5,18.0
2024-09-30,PDL,long,133105.0,133371.21,tp,19.99999999999939,18.99999999999939,18.49999999999939,17.99999999999939
2024-10-01,PDL,long,132455.0,132719.91,tp,20.000000000000266,19.000000000000266,18.500000000000266,18.000000000000266
2024-10-02,PDH,short,133990.0,134324.975,stop,-25.000000000000433,-26.000000000000433,-26.500000000000433,-27.000000000000433
2024-10-03,PDL,long,133645.0,133310.8875,stop,-24.99999999999913,-25.99999999999913,-26.49999999999913,-26.99999999999913
2024-10-04,PDL,long,131540.0,131803.08,tp,19.999999999999023,18.999999999999023,18.499999999999023,17.999999999999023
2024-10-07,PDH,short,132600.0,132334.8,tp,20.000000000000878,19.000000000000878,18.500000000000878,18.000000000000878
2024-10-08,PDL,long,131850.0,131520.375,stop,-25.0,-26.0,-26.5,-27.0
2024-10-09,PDL,long,130600.0,130273.5,stop,-25.0,-26.0,-26.5,-27.0
2024-10-11,PDH,short,130645.0,130383.71,tp,19.99999999999951,18.99999999999951,18.49999999999951,17.99999999999951
2024-10-11,PDL,long,129895.0,129570.26250000001,stop,-24.9999999999991,-25.9999999999991,-26.4999999999991,-26.9999999999991
2024-10-14,PDH,short,130945.0,131150.0,time,-15.655427851387987,-16.655427851387987,-17.155427851387987,-17.655427851387987
2024-10-15,PDH,short,131270.0,131007.46,tp,19.99999999999951,18.99999999999951,18.49999999999951,17.99999999999951
2024-10-17,PDL,long,132910.0,133175.82,tp,20.000000000000526,19.000000000000526,18.500000000000526,18.000000000000526
2024-10-18,PDH,short,133430.0,133163.14,tp,19.999999999998952,18.999999999998952,18.499999999998952,17.999999999998952
2024-10-21,PDL,long,132120.0,132384.24,tp,19.999999999999293,18.999999999999293,18.499999999999293,17.999999999999293
2024-10-22,PDL,long,132010.0,131679.975,stop,-24.99999999999956,-25.99999999999956,-26.49999999999956,-26.99999999999956
2024-10-23,PDL,long,130960.0,131221.92,tp,20.000000000000977,19.000000000000977,18.500000000000977,18.000000000000977
2024-10-24,PDH,short,131530.0,131266.94,tp,19.999999999999822,18.999999999999822,18.499999999999822,17.999999999999822
2024-10-25,PDH,short,132215.0,131950.57,tp,19.99999999999947,18.99999999999947,18.49999999999947,17.99999999999947
2024-10-28,PDL,long,131480.0,131742.96,tp,19.999999999999382,18.999999999999382,18.499999999999382,17.999999999999382
2024-10-28,PDH,short,132360.0,132690.9,stop,-24.99999999999956,-25.99999999999956,-26.49999999999956,-26.99999999999956
2024-10-30,PDL,long,132330.0,132594.66,tp,20.000000000000266,19.000000000000266,18.500000000000266,18.000000000000266
2024-10-31,PDL,long,131885.0,132148.77,tp,19.999999999999208,18.999999999999208,18.499999999999208,17.999999999999208
2024-11-01,PDL,long,131030.0,130702.425,stop,-24.99999999999978,-25.99999999999978,-26.49999999999978,-26.99999999999978
2024-11-04,PDH,short,131635.0,131371.73,tp,19.999999999999204,18.999999999999204,18.499999999999204,17.999999999999204
2024-11-05,PDH,short,132170.0,132125.0,time,3.4047060603767876,2.4047060603767876,1.9047060603767876,1.4047060603767876
2024-11-06,PDL,long,131130.0,131392.26,tp,20.00000000000071,19.00000000000071,18.50000000000071,18.00000000000071
2024-11-07,PDH,short,132020.0,131755.96,tp,20.000000000000615,19.000000000000615,18.500000000000615,18.000000000000615
2024-11-12,PDL,long,128230.0,128486.46,tp,20.000000000000497,19.000000000000497,18.500000000000497,18.000000000000497
2024-11-12,PDH,short,129215.0,128956.57,tp,19.99999999999946,18.99999999999946,18.49999999999946,17.99999999999946
2024-11-13,PDL,long,128230.0,127909.425,stop,-24.999999999999776,-25.999999999999776,-26.499999999999776,-26.999999999999776
2024-11-14,PDH,short,129225.0,128966.55,tp,19.999999999999776,18.999999999999776,18.499999999999776,17.999999999999776
2024-11-18,PDL,long,128350.0,128606.7,tp,19.999999999999776,18.999999999999776,18.499999999999776,17.999999999999776
2024-11-19,PDL,long,128105.0,128361.21,tp,20.000000000000497,19.000000000000497,18.500000000000497,18.000000000000497
2024-11-19,PDH,short,129295.0,129036.41,tp,19.99999999999973,18.99999999999973,18.49999999999973,17.99999999999973
2024-11-21,PDL,long,128045.0,127724.88750000001,stop,-24.99999999999909,-25.99999999999909,-26.49999999999909,-26.99999999999909
2024-11-22,PDH,short,129165.0,129210.0,time,-3.4839159214957616,-4.483915921495761,-4.983915921495761,-5.483915921495761
2024-11-26,PDL,long,129555.0,129814.11,tp,20.000000000000043,19.000000000000043,18.500000000000043,18.000000000000043
2024-11-26,PDH,short,130330.0,130069.34,tp,20.00000000000027,19.00000000000027,18.50000000000027,18.00000000000027
2024-11-27,PDL,long,129310.0,128986.725,stop,-24.99999999999955,-25.99999999999955,-26.49999999999955,-26.99999999999955
2024-11-28,PDL,long,127875.0,127555.3125,stop,-25.0,-26.0,-26.5,-27.0
2024-11-29,PDL,long,124785.0,125034.57,tp,20.00000000000056,19.00000000000056,18.50000000000056,18.00000000000056
2024-12-03,PDH,short,126390.0,126137.22,tp,19.999999999999908,18.999999999999908,18.499999999999908,17.999999999999908
2024-12-04,PDH,short,126825.0,126571.35,tp,19.99999999999954,18.99999999999954,18.49999999999954,17.99999999999954
2024-12-05,PDH,short,127140.0,127457.84999999999,stop,-24.999999999999314,-25.999999999999314,-26.499999999999314,-26.999999999999314
2024-12-06,PDL,long,126270.0,126130.0,time,-11.08735249861408,-12.08735249861408,-12.58735249861408,-13.08735249861408
2024-12-11,PDH,short,128750.0,128492.5,tp,20.0,19.0,18.5,18.0
2024-12-11,PDL,long,127860.0,127540.35,stop,-24.999999999999545,-25.999999999999545,-26.499999999999545,-26.999999999999545
2024-12-12,PDL,long,127525.0,127206.1875,stop,-25.0,-26.0,-26.5,-27.0
2024-12-13,PDL,long,125950.0,126201.9,tp,19.999999999999538,18.999999999999538,18.499999999999538,17.999999999999538
2024-12-16,PDL,long,124590.0,124839.18,tp,19.999999999999442,18.999999999999442,18.499999999999442,17.999999999999442
2024-12-17,PDH,short,125020.0,124769.96,tp,19.99999999999949,18.99999999999949,18.49999999999949,17.99999999999949
2024-12-18,PDH,short,125430.0,125743.575,stop,-24.999999999999766,-25.999999999999766,-26.499999999999766,-26.999999999999766
2024-12-18,PDL,long,123495.0,123741.99,tp,20.000000000000426,19.000000000000426,18.500000000000426,18.000000000000426
2024-12-20,PDL,long,122800.0,123045.6,tp,20.000000000000473,19.000000000000473,18.500000000000473,18.000000000000473
2024-12-20,PDH,short,123905.0,123657.19,tp,19.999999999999815,18.999999999999815,18.499999999999815,17.999999999999815
2024-12-23,PDL,long,122370.0,122614.74,tp,20.00000000000043,19.00000000000043,18.50000000000043,18.00000000000043
2024-12-26,PDL,long,122095.0,121789.76250000001,stop,-24.999999999999048,-25.999999999999048,-26.499999999999048,-26.999999999999048
2024-12-27,PDL,long,121660.0,121505.0,time,-12.740424132829196,-13.740424132829196,-14.240424132829196,-14.740424132829196
