date,instrument,year,weekday,n_bars_day,is_fixing_eom,eom_offset,is_roll,ret_day,w1000_bar_missing,ret_into_10:00,ret_during_10:00,ret_after_10:00,tr_10:00,volu_10:00,tr_viz_media_10:00,volu_viz_media_10:00,absret_viz_media_10:00,w1100_bar_missing,ret_into_11:00,ret_during_11:00,ret_after_11:00,tr_11:00,volu_11:00,tr_viz_media_11:00,volu_viz_media_11:00,absret_viz_media_11:00,w1200_bar_missing,ret_into_12:00,ret_during_12:00,ret_after_12:00,tr_12:00,volu_12:00,tr_viz_media_12:00,volu_viz_media_12:00,absret_viz_media_12:00,w1300_bar_missing,ret_into_13:00,ret_during_13:00,ret_after_13:00,tr_13:00,volu_13:00,tr_viz_media_13:00,volu_viz_media_13:00,absret_viz_media_13:00,ret_am_prefix,ret_pos_fix
2022-12-22,WIN,2022,Thursday,38,False,other,False,0.0035779816513761276,False,0.0022871780796853702,-0.0006845876500387593,4.5670442089917884e-05,365.0,230571,347.5,199640.0,0.0021933371300355553,False,-0.005238941278301712,-9.159186664220442e-05,0.0037099803050428815,450.0,238050,482.5,235731.5,0.0032707761355890708,False,-0.0046087154916724105,0.0013294214724488551,-0.00086980406518955,575.0,229235,425.0,168906.0,0.003311750682200132,False,-0.000917515368382471,0.004959133070070676,-0.0009595174997715228,620.0,140393,302.5,114157.0,0.0013051395448182568,0.0039449541284404255,-0.00036553047610343725
2022-12-23,WIN,2022,Friday,38,False,other,False,0.017068273092369468,False,0.0005009335579944096,0.00018206645425578039,0.008464549012469291,405.0,221411,372.5,180535.5,0.00020482062430299264,False,0.007464724624487884,0.003298093430920801,0.0010356628242074173,500.0,189389,570.0,271841.5,0.0006091082408264947,False,0.0005403944879762701,-0.0016203078584930974,0.005139070459360795,325.0,144370,512.5,162690.5,0.0023885843007532825,False,-0.0007182618064284219,0.0014824797843666637,-0.0020184803086031877,270.0,99094,237.5,89635.0,0.0010764111813000299,0.017433369843008473,-0.0003588409437517148
2022-12-26,WIN,2022,Monday,38,False,D-3,False,-0.006472491909385147,False,-0.004074140401146176,-0.002652281411553159,-0.006761325219743042,655.0,231482,620.0,221439.5,0.002649649988266556,False,-0.0032068654019873355,0.0019484344555711353,-0.0018541968162083533,425.0,143731,447.5,158595.0,0.001088070074677261,False,-0.00022626482034571183,0.0017652650160684402,-0.003931137318693212,440.0,121027,442.5,114688.5,0.0011083956212223356,False,-0.0018548678972131194,0.0,0.0007705557066448598,150.0,46121,312.5,84174.0,0.0014508094104273006,-0.008360302049622459,0.0019037258634757581
2022-12-27,WIN,2022,Tuesday,38,False,D-2,False,-0.009759388351697762,False,-0.0008109934669970897,-0.002750597465842941,-0.007279468282316737,565.0,245544,372.5,169501.5,0.0014644976190132386,False,-0.01176523824607445,0.0019231649800814932,0.002559298021114209,480.0,179852,632.5,209402.5,0.0029386302508503936,False,0.0005024437034668594,0.003834915997078081,0.004593414589776135,435.0,138079,405.0,157206.5,0.0022074931712142143,False,-0.001405704439305322,-0.0010898192716374266,0.0011364669515410153,270.0,113004,402.5,119581.0,0.002266660156870326,-0.010658871149089255,0.0009091735612327678
2022-12-28,WIN,2022,Wednesday,38,False,D-1,False,0.01680558072114513,False,-0.00018056245203812438,-0.002167140728701056,0.001855119677842687,420.0,260032,502.5,190593.5,0.002012931238399962,False,0.006407653084247178,-0.0020625028023135705,0.002785640472660278,705.0,247273,772.5,219894.5,0.0046464258415256365,False,-0.0001793400286943525,-0.002107623318385654,-0.000988630746416197,405.0,168828,375.0,166802.0,0.001346870414933643,False,0.0013506212857914424,0.0018883193957377475,-0.0005385271283040449,330.0,108532,192.5,92308.5,0.0002697884207837342,0.009376698677296513,0.007359870753489206
2022-12-29,WIN,2022,Thursday,38,True,D0,False,-0.00932369735902927,False,-0.00017748591205568598,-0.002795899347623476,0.0021361815754339375,440.0,203793,370.0,185839.5,0.0012234193624548473,False,-0.0012435049074033255,-0.003068166659255689,-0.0009812667261374086,580.0,224477,425.0,175799.0,0.00227184294788374,False,-0.004134803485683847,0.0005357382025983348,-0.0024541519789389454,380.0,174452,367.5,192531.0,0.0007808794879516356,False,-0.0015640361068907094,0.0008056214474332357,0.0010732972586198208,340.0,126649,362.5,123346.5,0.0005367136419853202,-0.0024536045681655683,-0.006886990742811183
2023-01-02,WIN,2023,Monday,38,False,other,False,-0.02717391304347827,False,-0.0018692440959241496,-0.004339286529941089,-0.0068813652628682,660.0,181230,532.5,170404.0,0.0013065963883660547,False,-0.006805223468824728,-0.0035185185185184764,0.0012079539119123073,735.0,197944,577.5,154169.5,0.0022701415961803306,False,-0.000880730542808128,-0.00037116080541899077,0.00037128138487951823,285.0,92901,205.0,76144.0,0.00013921759770385567,False,0.002413105016474182,-0.0010647655201148076,-0.0012049867914909473,390.0,124292,215.0,69133.5,0.0012292239194231502,-0.022780797101449313,-0.004495527645177688
2023-01-03,WIN,2023,Tuesday,38,False,other,False,-0.02732746641963868,False,0.0019563090968373054,-0.0025103435451628853,-0.002889499930092798,660.0,310952,505.0,264188.0,0.0016776528369665256,False,0.0008883901435452479,-0.0036438381762122773,0.009096450508744747,655.0,232766,562.5,194038.0,0.0024374787094550987,False,0.0018205583045467488,-0.003121942127580213,0.0020099093203702623,505.0,172176,402.5,184499.0,0.0016043266157302338,False,0.004395809951365459,-0.0028866747369401535,-0.0033154331076348242,520.0,149352,325.0,125045.0,0.0017734507810848732,-0.00810560444650299,-0.019378939995330358
2023-01-04,WIN,2023,Wednesday,38,False,other,False,0.012505921364282413,False,0.0012779250283982968,-0.0012762940203261408,0.003975578588669704,440.0,252242,497.5,241010.0,0.002318917425318423,False,-0.0023564897728344247,-0.0036375661375661617,0.0024180930254611432,500.0,259986,455.0,229527.5,0.001700617449287345,False,0.0013733011317895727,-0.003546770074718597,0.005600379686758528,785.0,264079,447.5,180929.5,0.0024675598548329347,False,0.0030705276583684604,0.007158330978619176,-0.005283830543346135,910.0,313612,587.5,176490.5,0.002722104787287627,0.013074372335386109,-0.0005611147479659406
2023-01-05,WIN,2023,Thursday,38,False,other,False,0.017897091722595126,False,0.0021922664303373196,0.0013497160942008701,-0.004090169649082043,470.0,211825,452.5,184022.5,0.0026060669271877335,False,-0.0023780658397836163,0.004159850432343903,-0.0005119851058877911,570.0,192721,415.0,184260.5,0.0016077872861401943,False,0.003170458784035768,0.0023238520171036114,0.0051467519821950525,695.0,209260,470.0,185672.5,0.0016501498485009813,False,0.004074828671976283,0.0014757424829368038,-0.0018419598452753538,330.0,122162,287.5,120978.5,0.0008751730884007936,0.012117822520507193,0.00571007552035363
2023-01-06,WIN,2023,Friday,38,False,other,False,0.01421366345712971,False,-0.0011894414200100956,-0.00022901112994089257,0.011407366684991649,410.0,235391,335.0,149323.0,0.0013289048658466918,False,0.010519094443174115,-0.0013125141434713328,-0.006752163864594207,290.0,168701,427.5,212478.0,0.0009741207848439348,False,-0.007803284638417618,0.0032007315957933713,0.0031905195989061497,720.0,254854,327.5,173687.0,0.0015735683586697857,False,0.0030963981603751023,-0.0017703935721095077,0.0009549795361527558,280.0,111170,237.5,109797.0,0.0008181613260664355,0.008253094910591452,0.005911778080945895
2023-01-09,WIN,2023,Monday,38,False,other,False,0.008002926784652642,False,-0.0006818491749625011,-0.0029566957787481307,0.005338078291814874,480.0,226922,467.5,183265.0,0.002372410754096943,False,-0.0027247956403270157,0.00036429872495435944,0.002412600145666355,340.0,207414,525.0,207854.0,0.0018383310518209628,False,0.0,-0.00036408319300962333,0.00013658714259690008,400.0,171698,355.0,140820.5,0.0012492793525651913,False,0.00637638914192018,-0.001765025343953619,0.0029923830250271344,330.0,135556,725.0,176377.0,0.003865582972341519,0.008643160927424898,-0.0006347479143996582
2023-01-10,WIN,2023,Tuesday,38,False,other,False,0.019498861047835936,False,-0.001274697259400881,0.0005469960798614171,0.0020045558086561055,415.0,257648,307.5,202581.0,0.0015033286661628176,False,-4.5458678061605085e-05,0.0024094194662909185,0.0022222222222221255,845.0,320734,317.5,180948.0,0.001406011163217702,False,0.000633197648123085,-0.0014915928403543832,0.0003621384274139494,260.0,143431,330.0,177857.0,0.0009730503785266298,False,0.0031715826197271646,0.00013549523508427086,0.001941747572815622,215.0,119853,317.5,137264.0,0.002056613790254014,0.008883826879271028,0.010521562429442355
2023-01-11,WIN,2023,Wednesday,38,False,other,False,0.018222420723537303,False,-0.0009379187137115164,0.00308462604497306,0.003743649166592311,590.0,315255,565.0,234651.5,0.0028089083888202526,False,-0.0036402379472609825,-0.001158438780965998,0.005040592381122311,280.0,191616,682.5,244179.5,0.0034268096295594908,False,0.0010669037563904027,-0.001865091700341881,-0.0023135789286350406,280.0,133276,287.5,145721.5,0.0003330919226519624,False,-0.0011120996441280617,0.0012024048096193063,-0.0008006405124099114,245.0,103813,302.5,110642.0,0.0012249265063932757,0.004108977221974008,0.014055688995640914
2023-01-12,WIN,2023,Thursday,38,False,other,False,-0.0018551236749116962,False,-0.0018514436852545835,0.00013249127765746493,-0.003356001059789837,405.0,250931,530.0,229162.0,0.003354205508559638,False,0.0015971606033717833,-0.003056343019135377,-0.002221432379598376,495.0,179511,760.0,300268.5,0.0008437171435683455,False,-0.005057675244010684,-0.002720057076607496,0.006662493292791893,480.0,249829,520.0,193274.0,0.0026575313247141907,False,0.007305122494432048,0.006058194039090914,0.000571403454793229,880.0,229647,472.5,145403.0,0.0024629189626806935,0.004902826855123665,-0.006724979121796815
2023-01-13,WIN,2023,Friday,38,False,other,False,-0.005682322649382954,False,-0.005379929749677603,-0.0027715690657129644,0.005513964226476098,500.0,253125,442.5,205006.5,0.0017678288546551513,False,0.0016998434354731362,-0.0031706336801679003,0.005375621556242383,470.0,223193,382.5,186373.5,0.001227959846767268,False,0.004073228593169498,-0.001604850213980047,0.0004465282429113593,360.0,214738,312.5,156200.0,0.0012051009987376071,False,-0.0006685087797486666,-0.0020960620791151685,0.0019217018233821381,375.0,113491,257.5,98196.5,0.001072028228350952,-0.006658971854745621,0.0009831962817303808
2023-01-16,WIN,2023,Monday,38,False,other,False,-0.010306030603060345,False,-0.0023353992634510545,-0.0009003331232556588,0.0009462016761285774,505.0,235691,310.0,197568.5,0.0006746731035586206,False,4.505113303610031e-05,-0.006306874493197556,-0.0006347191367819249,770.0,239169,385.0,226696.0,0.0006319782995076184,False,0.002131906014696483,-0.0013126329606663045,-0.0011330674401740515,275.0,111928,395.0,137728.5,0.0027431026597529717,False,0.004001273132360206,-0.0011774829038539991,0.0007708352226354354,235.0,93809,227.5,90074.0,0.0015649901534644517,-0.007470747074707518,-0.002856624648589823
2023-01-17,WIN,2023,Tuesday,38,False,other,False,0.02290909090909099,False,0.0014501948699356948,0.006063897185265565,0.0008546239654552146,725.0,310701,315.0,181387.5,0.0010581794003853284,False,-0.0010776345920704422,0.0012585966647189473,0.0006733704435266663,325.0,173386,280.0,163676.0,0.0004489892852178601,False,0.001973713721796111,0.0007610690782109408,-0.0005368406925244651,315.0,161739,360.0,169588.5,0.0017029196395310087,False,0.001388640028668675,0.0021471706553344294,0.0014730827604678698,420.0,141102,255.0,93104.5,0.001518635748810393,0.01827272727272722,0.004553164895991335
2023-01-18,WIN,2023,Wednesday,38,False,other,False,0.000708466170740385,False,0.0037970771336481857,-0.0026391027050802762,0.0029988974641674826,485.0,227628,310.0,182172.5,0.0009475787452188356,False,0.001453168347351319,0.0015390027262334183,-0.0021951969091627,300.0,150268,310.0,205346.0,0.00043907219926864194,False,-0.0026321561745996647,0.0025511326149110225,0.0024567868737386256,430.0,158196,402.5,216948.0,0.00030755102763080355,False,-0.0005701754385964986,-0.0002633080265063148,-0.003467802115798224,205.0,129972,442.5,149744.0,0.0014224520280009534,0.008722989727240504,-0.007945217505816227
2023-01-19,WIN,2023,Thursday,38,False,other,False,0.015794183445190235,False,-0.0010276114735054964,0.0051433427255243025,0.007119654696747135,725.0,285402,350.0,172036.5,0.0012244012947156824,False,0.004795098343915116,-0.0022093588440634804,0.0015943312666075737,375.0,161048,335.0,175534.0,0.000952066354586889,False,-0.001723985500839853,-0.00013284328919982435,0.0007085602940524183,470.0,208910,272.5,138219.5,0.0013052429561168921,False,-0.001371256690405609,-0.00039865343727851776,-0.0033677493685470017,275.0,150137,375.0,135956.0,0.0022149774578607007,0.009709172259507737,0.0060264988700313715
2023-01-20,WIN,2023,Friday,38,False,other,False,-0.007200561995082566,False,0.0007492947813823037,-0.0013212948689715898,-0.004542447629547919,420.0,285582,450.0,226177.0,0.0024466592193949643,False,-0.0014612114771519469,0.0006208150414614977,0.001019277642366534,365.0,188310,227.5,165103.5,0.0006645951116311943,False,0.0007530787631788716,0.0006197158160330396,-0.0006193594054150209,365.0,169362,237.5,143928.0,0.00022123112461125416,False,0.0015036263930656713,4.415790868139702e-05,-0.0014130530778062589,165.0,98502,322.5,111202.5,0.0017914603569686993,-0.005707762557077611,-0.001501368895169164
2023-01-23,WIN,2023,Monday,38,False,other,False,-0.007420494699646674,False,0.0015523817972145082,0.006377042646472653,0.0012321232123211345,915.0,314949,372.5,240026.5,0.001392674664911553,False,-0.0023295679310799677,-0.0018063265485945834,-0.0027804748874569185,430.0,203843,445.0,186434.0,0.0027753152237386947,False,0.003364767344047559,0.0007942461280501245,-0.001587161625958955,285.0,173312,352.5,155620.5,0.0018795041847724514,False,0.0005286809410520732,0.0003963011889036583,-0.0024648972225890242,235.0,117057,292.5,107786.0,0.0016992281631386108,0.0034893992932862883,-0.010871957392490916
2023-01-24,WIN,2023,Tuesday,38,False,other,False,0.016374425556596517,False,0.004765722430073005,0.003723569307150232,-0.006094598772247495,645.0,271802,400.0,205444.0,0.0020808864202512267,False,-0.0007525120623257386,0.002790821298839452,-0.0005742810443080115,565.0,238591,452.5,196049.5,0.002526811077023905,False,-0.00608385134241507,0.0023064981148812613,0.0012390477033366043,385.0,168250,497.5,197866.5,0.001989317892221898,False,0.0015052906539159139,-0.0016798550019893055,0.0011069783917818654,280.0,93648,257.5,101669.5,0.0009739354995189631,0.007629500736179962,0.008678710591569327
2023-01-25,WIN,2023,Wednesday,38,False,other,False,0.01603877506058593,False,-0.0001759788825340669,-0.001408078852415784,-0.004318322023442289,440.0,247669,275.0,173308.0,0.0013439346093211957,False,0.0,-0.00013254396041351146,0.00044189129474148103,480.0,214117,317.5,163946.0,0.0014595046014502788,False,-0.0007963544662212829,0.0021695815806952456,0.0063621100998498825,630.0,214337,435.0,178650.0,0.0015460183575727315,False,0.011965736488873224,0.0013089576334046615,-0.0031372549019608176,425.0,167077,550.0,184869.0,0.0039231429784233884,0.011235955056179803,0.004749455337690556
2023-01-26,WIN,2023,Thursday,38,False,D-3,False,-0.0035638228519274673,False,4.337453914549094e-05,-0.0001301179736293845,-0.0027329515877146937,540.0,266067,330.0,189500.0,0.0009545447972699739,False,-0.0008686965208704045,0.0015215406686084343,-0.0051653789391440386,470.0,258540,412.5,217451.0,0.000586636000486862,False,-0.003908794788273662,-0.0006976237192064527,0.000305423447794384,315.0,177286,400.0,180676.0,0.001068982067280455,False,-0.002614151272220311,0.0015726017822819127,-0.0013085008941422505,355.0,125658,290.0,107989.0,0.000959599664857258,-0.0035638228519274673,0.0
2023-01-27,WIN,2023,Friday,38,False,D-2,False,-0.01715579552381785,False,-0.0013512335454625157,0.00021823578193891358,-0.003316460115203368,300.0,208479,302.5,167967.0,0.0008945752872615009,False,-0.0013987236646559875,-0.004989932592138646,-0.004091149040999498,705.0,264251,312.5,172725.0,0.0003514067672873433,False,-0.002156595220280777,0.0010585744530697827,-0.006036305956996779,300.0,138148,355.0,144333.5,0.0016760788008839955,False,-0.00419389016422389,-0.0005319856363877884,0.001862940785096523,185.0,84056,250.0,98515.0,0.0008427176361797684,-0.018331446486109848,0.0011976047904191933
2023-01-30,WIN,2023,Monday,38,False,D-1,False,0.004040493739454698,False,0.0022980378292380976,0.0005291005291006012,-0.004230565838180822,285.0,224031,510.0,207563.0,0.0028014715747231023,False,0.0010612425381384405,-0.002252749679756194,-0.001151053656808898,480.0,196750,365.0,194131.5,0.001571286125854332,False,-0.0030954276112142853,0.0029276082327891473,-0.0033171163202122544,550.0,177528,320.0,144173.5,0.0005979748330032786,False,-0.0012830155289120793,0.00017719500310087177,-0.001240200203747155,215.0,88981,257.5,108784.5,0.0009760527734296032,0.0024420566557143975,0.0015945431191035642
2023-01-31,WIN,2023,Tuesday,38,True,D0,False,0.011761572943943976,False,-0.0007970950314409864,0.004653430242864687,-0.000132345156167335,670.0,313803,342.5,187216.0,0.0015893104070127673,False,0.003317263036843654,0.004408393581379011,-0.0009216589861751334,590.0,271944,277.5,156602.5,0.0005289859587224166,False,-0.0009653356735410679,-0.0008784258608572904,0.0018023562510989244,275.0,131628,275.0,125687.5,0.00030767301317663476,False,0.002067115274662523,-0.0010094803370787053,-0.0003514784060454357,165.0,76991,172.5,91476.5,0.000373283863237428,0.010208157649460814,0.0015377180264486423
2023-02-01,WIN,2023,Wednesday,38,False,other,False,-0.009924468645705287,False,0.0002637478570486351,0.0009228740936058077,-0.006059275521405061,385.0,223880,395.0,196070.5,0.001075833580565122,False,-0.005235371755389351,0.0006191676617575137,-0.0027845303867403137,300.0,207462,385.0,189811.5,0.0022759267878311173,False,-0.001685144124168536,-0.0017324093816630803,-0.0021358964090241184,335.0,226254,302.5,141707.0,0.001285961398711899,False,-0.0013352917612498016,0.00044569238311709114,0.0004454938299105482,155.0,80649,227.5,85410.0,0.0012699414982668689,-0.014271912875461146,0.004410388916113561
2023-02-02,WIN,2023,Thursday,38,False,other,False,-0.015477252453166779,False,-0.0012535255405828893,0.006947868573221605,0.007389601139601076,895.0,247503,410.0,198090.5,0.0013161488750011996,False,0.003998933617701983,-0.0004425562046379561,-0.00491476643790123,270.0,167018,375.0,201054.5,0.0014596059800991434,False,-0.008335919833281635,-0.006304493628437324,0.001484881209503186,1045.0,302377,602.5,226980.5,0.003189963277619612,False,0.006038756196484973,-0.0003583587170757907,0.0006273525721456341,290.0,104859,382.5,133041.5,0.0018188207350102181,-0.004638715432649376,-0.010889048216526254
2023-02-03,WIN,2023,Friday,38,False,other,False,-0.009285389167046021,False,0.0002273760800364233,0.0017731302568766427,-0.0029046019787600796,560.0,223533,322.5,157353.5,0.00015888565694510692,False,-0.0009074821906620567,0.005359008129342868,-0.0004968831872798063,745.0,279119,612.5,250308.0,0.0027639057901088226,False,0.001676863811466145,-0.0007239163876572308,0.000996106130580543,590.0,262895,372.5,169510.5,0.0008819474414451522,False,-0.003167134196000343,0.00018155410312270526,-0.001497617426820974,275.0,125942,360.0,111279.5,0.0019003641959973727,0.002958579881656709,-0.01220785114590428
2023-02-06,WIN,2023,Monday,38,False,other,False,0.00599907706506686,False,0.000507661067011167,-0.0014760828451496621,0.003926459719142628,615.0,300644,367.5,199937.0,0.0005311373971328415,False,-0.000507661067011278,-0.0025857690354158525,0.0016202953566963885,515.0,241126,482.5,238836.0,0.0017717807402660712,False,0.0008795481899823709,-0.001942555848480687,0.0019925857275255865,415.0,210195,480.0,228317.5,0.0007405277066283578,False,0.0037562604340568573,0.0005544005544004804,-0.0007849656000369354,350.0,142143,330.0,128186.5,0.0007626770280904083,-0.0005999077065066416,0.006602945929722548
2023-02-07,WIN,2023,Tuesday,38,False,other,False,-0.011476384253120586,False,-0.002968849913218219,-0.004352008795638795,0.0008281573498964967,900.0,443047,430.0,246402.0,0.0011921494269638844,False,0.0011031946678925486,-0.000642821066164645,-0.0002756846167983884,450.0,216008,337.5,193811.0,0.0008273675172119632,False,-0.0017926089354660668,-0.0050191094534235425,0.00013883104262113477,620.0,214991,480.0,207384.5,0.0013586753137260765,False,-0.0003699250901691986,0.0014802479415301217,-0.0015243198300152194,260.0,121233,242.5,101539.5,0.0009010112264519754,-0.010150427506744109,-0.0013395537900133814
2023-02-08,WIN,2023,Wednesday,38,False,other,False,0.017880184331797278,False,-0.0005962208769033639,0.001009591115598285,-0.002475587952138647,440.0,278306,342.5,192127.0,0.001397923137662127,False,-0.0002754315093647097,-0.002479566535035338,0.005524098881370065,400.0,224257,285.0,174667.5,0.001587492961829251,False,0.0036739380022963175,0.00018302447952422973,-0.0034309240622141246,295.0,179336,372.5,235385.5,0.0004119245054085008,False,-0.0016016107628242793,-0.00022916857640475907,-0.0011918951132300348,185.0,104023,380.0,140619.0,0.002155586534087206,0.005253456221198105,0.012560740808654991
2023-02-09,WIN,2023,Thursday,38,False,other,False,-0.024809418557445118,False,-0.00022687054766545867,-0.0010892257420350715,-0.003089504770558804,335.0,240158,280.0,159687.0,0.0014083145325264335,False,0.0032331511839709393,-0.003585856293404799,-0.004874049104905964,475.0,203708,652.5,259418.5,0.003371865324783785,False,-0.0065768440283169305,0.0023906946807044083,-0.0010089891762978809,485.0,195872,435.0,190017.5,0.003045710829864212,False,0.001562069282367018,-0.0023394495412843996,0.003356476159823485,485.0,149844,187.5,103714.5,0.0005051434497420626,-0.01894537417113984,-0.005977286312014329
2023-02-10,WIN,2023,Friday,38,False,other,False,0.0037621922898281035,False,-0.0012086839291525209,0.00754014428671157,0.0032337044394141756,870.0,304156,307.5,217712.0,0.00032559653937391797,False,0.003094974131559569,-0.0015657379691457196,-0.001983394833948382,285.0,157202,315.0,165950.0,0.0012683715989667,False,-0.00018495399269435886,-0.0005549646210054604,-0.0002313636573967326,350.0,184821,302.5,153788.5,0.0005780477213158108,False,-0.0007407750358813248,0.0013899828568781913,-0.0019432748808587696,240.0,90941,250.0,92088.5,0.0006016622318467113,0.003855085926613988,-9.253689908850227e-05
2023-02-13,WIN,2023,Monday,38,False,other,False,0.009013173099144955,False,-0.0018498820700180163,-0.0009266552379186832,-0.0019014051848073033,440.0,265785,317.5,176194.5,0.0012283933634865685,False,0.0010221148485412002,-0.001113895850737956,0.009246352569463712,330.0,210193,492.5,207990.0,0.0028575411207136803,False,0.009850622022846034,-0.0014654698662758259,-0.000825536598789256,285.0,177542,455.0,183128.0,0.0027389340600355583,False,-0.0012839325018342285,-0.00018365472910930603,0.0005969875091844656,100.0,54236,147.5,76507.5,0.0002295368049087254,0.006517217471689429,0.002479794268919866
2023-02-14,WIN,2023,Tuesday,38,False,other,False,-0.014449016918152702,False,-0.0022343821249429796,-0.0016909647639504755,-0.0031587621314776992,385.0,252716,300.0,163928.0,0.0009150813537435742,False,-0.0011002108737507843,-0.0038090867370352832,0.005297830193025321,635.0,254199,610.0,235353.0,0.0015883420126635572,False,0.004227552614649355,-0.0014642628351788645,-0.007057098341123669,285.0,151137,402.5,179215.5,0.0027036935203005874,False,-0.005106265525807396,0.0005548619780828545,-0.0011553748035862954,210.0,102190,315.0,133645.5,0.0016393205070364125,-0.010608139003200678,-0.003882059340049926
2023-02-15,WIN,2023,Wednesday,38,False,other,True,0.015163934426229542,False,-0.0030576852866009974,0.001831082627603564,0.007402668616340646,220.0,150182,340.0,141826.0,0.001165573328919145,False,0.003750972050683865,0.006015585836029791,0.0031255662257654304,860.0,180208,597.5,220716.5,0.003038175445543023,False,-0.0004071292861665965,0.0025342806715844546,0.00013542183902859328,470.0,115581,417.5,141571.0,0.0015577506773970518,False,-9.01997925404352e-05,-0.000541247575661874,-0.000992779783393516,165.0,66601,220.0,78803.5,0.0006769564095228109,0.00910746812386165,0.00600180505415171
2023-02-16,WIN,2023,Thursday,38,False,other,False,0.005782678859602042,False,-0.0009470978216750137,0.0012639942217407274,-0.0018034265103696878,305.0,188355,250.0,157116.0,0.00024813390930134016,False,0.0006762239653772539,-0.0019371987205478725,-0.004603926878808395,455.0,184702,515.0,200711.0,0.0013323994106562154,False,-0.004198077009885837,0.0007706255666364292,0.0008606631636165485,365.0,178182,332.5,151293.5,0.0008834775456156851,False,-0.0003618599601954431,0.0,0.0009502262443439324,190.0,89455,232.5,104247.0,0.00011314265118034239,-0.009324009324009341,0.015248868778280578
2023-02-17,WIN,2023,Friday,38,False,other,False,-0.004944042428873252,False,-0.0005391804457225424,-0.0024725768746628463,0.001802776275464213,510.0,273622,302.5,157346.5,0.0002928417234891456,False,0.0036525974025973795,-0.0018421170867591874,0.0006751890529348437,370.0,189710,385.0,173786.5,0.0012149879382098439,False,0.0004956964535172137,0.0036032789838753576,-0.0021543018715497464,620.0,264450,462.5,201010.0,0.001347952815134612,False,-0.0018874707891425313,0.0005402971634398401,-0.000360003600035963,255.0,94221,260.0,97541.5,0.0008772527342059688,-0.0012135376870870962,-0.0037350373503735046
2023-02-23,WIN,2023,Thursday,38,False,D-3,False,0.0005957290807441229,False,-0.0034822451317296776,0.001287415513356871,0.0037654406024705267,380.0,227859,297.5,149684.5,0.001743645931935045,False,0.006941571277524927,0.005889335281227259,-0.0010438413361169019,710.0,218293,452.5,197427.0,0.001052016508736986,False,-9.076469253455066e-05,-0.002450869150819268,-0.0029573683971063636,405.0,135801,297.5,124313.0,0.00102294376844847,False,-0.006863012453413364,-0.0032035147132853936,-0.0036268478560279593,555.0,160712,337.5,137092.0,0.0014375755236282761,-0.0018330125561359933,0.002433201726195877
2023-02-24,WIN,2023,Friday,38,False,D-2,False,-0.010220994475138134,False,-4.592633416000691e-05,-0.0010104257566710961,9.194979541171655e-05,360.0,205604,297.5,128284.5,0.001653308264151887,False,-0.0017897297049240812,-0.00285031261493196,-0.0034117104656523622,470.0,167663,350.0,173053.5,0.0012447465156234516,False,-0.002449507787586125,-0.0015289103039288765,-0.0026912904273583838,290.0,153356,330.0,146938.0,0.001900231427346688,False,-0.0014883028696339728,0.0007452606083189206,0.0017686758203396824,145.0,60660,262.5,93612.5,0.0013728517354709702,-0.01081952117863716,0.0006050733069582481
2023-02-27,WIN,2023,Monday,38,False,D-1,False,-0.009541012458894937,False,-0.001067880026000556,-0.001347896816174754,0.0013497160942008701,350.0,227132,327.5,189666.0,0.0021372863113572893,False,0.0006530155324409037,-0.0026103575257540035,0.0019161564705332257,490.0,204572,442.5,182460.5,0.002632611070914559,False,0.0008859047885485527,0.0023292648840025354,-0.0070183592842203435,380.0,140467,402.5,158179.0,0.001815026007040088,False,-0.003540482623684005,0.0014025245441795509,0.000887062888089929,395.0,136612,212.5,100738.0,0.0007485027453809634,-0.007966282247232614,-0.0015873756944768669
2023-02-28,WIN,2023,Tuesday,38,True,D0,False,-0.012651727357609666,False,0.0016352083722668276,0.000606371565837982,0.008157747529367931,315.0,203953,545.0,214295.5,0.002844219296270989,False,0.00259788457969945,-0.003331482509716821,-0.004921077065923818,510.0,175972,365.0,182707.5,0.0012985998493320605,False,-0.003581895148160208,-0.0009337068160597539,-0.0002803738317757043,480.0,222135,365.0,158112.0,0.001588266175061137,False,-0.005173860352381876,-0.00178044323665838,0.0006571227411404923,750.0,213117,450.0,156593.5,0.0022714817580734015,-0.005368814192343585,-0.00732222482985212
2023-03-01,WIN,2023,Wednesday,38,False,other,False,-0.005265137269650277,False,-0.0015965439519158853,0.000470322641331844,-0.004371738823861215,580.0,286577,510.0,195450.5,0.0022563813284445233,False,0.0006611258027955369,-0.00108541764983483,-0.006188586545729402,525.0,222529,300.0,184827.0,0.0005431256544166652,False,-0.005908210048683693,-0.0010935717002662493,0.0011899662049597026,435.0,227089,312.5,171904.0,0.0008803849319445889,False,0.00047668986557347637,-0.0037164093767867445,0.0024868483978957023,490.0,159827,360.0,126789.5,0.0015718487619075239,-0.01701767581797664,0.011956001912960312
