date,instrument,weekday,year,dst_regime,anchor_time_local,n_bars_day,first_bar_time,last_bar_time,is_roll,day_open,day_close,ret_day,gap_on,anchor_found,anchor_late,valid_for_conditional,ret_morning,ret_post,ret_ny30,ret_post_after30,ret_ny60,morning_high,morning_low,range_morning_pts,range_morning_pct,tr_sum_morning,volu_morning,tr_sum_post,volu_post,vol_par,broke_high,broke_low,t_first_break,false_break_high,false_break_low
2022-06-30,WIN,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,100075.0,99300.0,-0.007744191856107974,-0.010627780523974284,True,False,True,-0.003847114664002005,-0.003912127595546155,0.0002006219279766519,-0.004111924581285731,-0.0036111947035810665,100335.0,99075.0,1260.0,0.012590557082188359,2690.0,1610581,10875.0,4949587,0.8085501858736059,True,False,165.0,True,False
2022-07-01,WIN,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,99235.0,100710.0,0.014863707361314038,-0.0006545820745216258,True,False,True,0.0011588653196956678,0.01368897835933569,0.00085556114745855,0.012822446824558797,-0.0029189733266230533,99520.0,98810.0,710.0,0.007154733712903713,2605.0,1413432,9740.0,4355936,0.7477927063339731,True,True,0.0,False,False
2022-07-04,WIN,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,100190.0,99500.0,-0.0068869148617626275,-0.005163340283983686,True,False,True,-0.0038426988721429467,-0.003055959120284557,-0.00040078152397171607,-0.0026562421690974336,0.0026050799058163765,100540.0,99510.0,1030.0,0.010280467112486275,2170.0,1044625,7275.0,3050061,0.6705069124423962,True,True,75.0,False,False
2022-07-05,WIN,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,99130.0,99500.0,0.003732472510844298,-0.00371859296482413,True,False,True,-0.00337940078684551,0.007135988663393933,-0.005567083354420799,0.012774186981525881,-0.003239030315299374,99170.0,98625.0,545.0,0.005497831130838293,2110.0,1274318,10385.0,4750156,0.9843601895734597,True,True,0.0,False,False
2022-07-06,WIN,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,99135.0,99955.0,0.00827154889796744,-0.0036683417085426884,True,False,True,0.011701215514197782,-0.003389999501470675,-0.0029911760307094193,-0.0004000200010000343,-0.004686175781444701,100305.0,98795.0,1510.0,0.015231754677964391,2735.0,1400819,10405.0,4501101,0.7608775137111518,True,True,0.0,True,True
2022-07-07,WIN,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,100740.0,102430.0,0.01677585864601938,0.00785353409034073,True,False,True,0.009082787373436485,0.007623825684914598,0.0032954601347696677,0.004314148445926147,0.003197088190448172,101690.0,100675.0,1015.0,0.0100754417311892,2050.0,1099388,6480.0,2909337,0.6321951219512195,True,False,0.0,False,False
2022-07-08,WIN,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,102050.0,101415.0,-0.006222439980401728,-0.003709850629698308,True,False,True,0.0051935325820675615,-0.011356989666601702,-0.008286215636576277,-0.0030964317310527845,-0.005020471826866824,102815.0,101555.0,1260.0,0.012346888780009798,2935.0,1648719,8240.0,3592748,0.5614991482112436,False,True,30.0,False,False
2022-07-11,WIN,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,100530.0,99185.0,-0.013379090818661066,-0.008726519745599792,True,False,True,-0.00477469412115783,-0.008645677161419285,-0.0020489755122439224,-0.006610245881115695,-0.005347326336831548,100720.0,99855.0,865.0,0.008604396697503233,2090.0,1205380,8015.0,3855282,0.7669856459330144,False,True,0.0,False,False
2022-07-12,WIN,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,98735.0,99695.0,0.009722995898111098,-0.004536976357312095,True,False,True,-0.0037474046690636476,0.013521069486097659,0.0005083108829360139,0.01300614743687456,0.004422304681543254,99175.0,98330.0,845.0,0.008558262014483212,1930.0,1212930,7965.0,3823742,0.8253886010362694,True,True,0.0,False,False
2022-07-13,WIN,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,99705.0,98670.0,-0.01038062283737029,0.00010030593309595659,True,False,True,-0.011584173311268264,0.0012176560121766045,0.0037544393708777157,-0.002527294783663536,0.004667681380010169,99900.0,98355.0,1545.0,0.015495712351436739,3605.0,1544126,9730.0,4271968,0.5398058252427184,True,False,75.0,True,False
2022-07-14,WIN,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,97835.0,96850.0,-0.010067971584811208,-0.008462551940812801,True,False,True,-0.006694945571625643,-0.0033957604445359335,-0.00241819304383617,-0.0009799370777244798,-0.004373327845235697,98120.0,97160.0,960.0,0.00981243931108499,2140.0,1195895,7615.0,3545053,0.7116822429906542,False,True,0.0,False,False
