stock,event_time,split,z_stock,z_win,ret15_stock,direction,fwd_5m,fwd_15m,fwd_30m
VALE3,2024-06-04 15:10:00,CONFIRM,2.7455808887424467,-0.49724468863248555,0.0026666682469151104,1,0.0007385827753582404,0.0027873439918818486,0.0009436478842487824
VALE3,2024-06-11 11:40:00,CONFIRM,3.406430324756822,-0.03312419313192461,0.004847319234324987,1,0.00028757472005602156,-0.0016860289796457547,-0.0025919007372197105
VALE3,2024-06-11 12:50:00,CONFIRM,-2.858115213056239,0.19335418186455644,-0.0028910109757017965,-1,-0.0014810551108969644,-0.0002469948966945555,0.00020587569298413888
VALE3,2024-06-11 16:30:00,CONFIRM,2.5530486186392682,0.14229867127908863,0.0032645252227730135,1,-0.00012320075578715065,-0.0005339795982376392,-4.1065232127000985e-05
VALE3,2024-06-12 11:50:00,CONFIRM,-3.191333118730048,-0.26969297633120864,-0.0042413790206991785,-1,0.0004095507285816041,0.0011881595170199256,0.0007373121212241081
VALE3,2024-07-03 11:25:00,CONFIRM,3.1086753449609925,-0.03215146497718344,0.005063301956546695,1,-0.00011728141689396986,0.0,-0.0015257323539518823
VALE3,2024-07-03 14:20:00,CONFIRM,-2.9726340375723916,-0.23175542493505216,-0.0034410973011837287,-1,0.0002742785511777494,0.0012152336899996833,0.0014113775032719592
VALE3,2024-07-03 15:35:00,CONFIRM,2.577572871061437,0.12449728494410761,0.0021715535135078045,1,-0.00011746050404062535,-0.0006266155135713264,-0.001802578959034962
VALE3,2024-07-10 12:55:00,CONFIRM,-3.3975108615721052,-0.08213469018943485,-0.0022484551350102563,-1,0.00038968124567622195,-0.000350583335301151,-0.0008178366729821196
VALE3,2024-07-15 16:25:00,CONFIRM,-2.688011666062637,-0.06983093438323608,-0.001477923786471833,-1,-0.0001532508336012319,0.0002682454845461278,0.0005365629440396213
VALE3,2024-07-16 11:55:00,CONFIRM,2.859221552413033,0.3791319765565905,0.00359406421117628,1,0.000537077543887942,-0.0004989732769003477,-0.000690952390162527
VALE3,2024-07-25 12:50:00,CONFIRM,2.560449591027174,-0.41214981461075945,0.002495921426275948,1,-0.00015794669331949774,-0.0013828801666452772,0.0007104515613007044
VALE3,2024-07-25 15:40:00,CONFIRM,-2.9533579615816463,-0.16221573540126782,-0.004015685671674666,-1,0.00031615555116325505,-0.0001975464734501708,-0.000868912728946006
VALE3,2024-07-26 10:45:00,CONFIRM,3.0121671649348785,0.22867322536103035,0.006261285989964925,1,0.0005914943290416139,0.0005126486300337705,0.0019309209396302877
VALE3,2024-07-26 14:05:00,CONFIRM,-2.995037521487272,-0.2906546882520631,-0.0018950166747343383,-1,-0.00011737318818610877,-0.001016776905086811,-0.0003520782432458165
VALE3,2024-07-29 11:45:00,CONFIRM,3.316875412352624,-0.011011699039714853,0.00455408756725092,1,-0.00023575638616074268,-3.9288871432206046e-05,-7.857928654047999e-05
VALE3,2024-08-01 16:40:00,CONFIRM,3.031860047946501,-0.4290756365940292,0.0021233479650398595,1,-7.822583803422462e-05,-0.0005085773636212857,-0.0013306721857050613
VALE3,2024-08-09 12:35:00,CONFIRM,3.371253135476081,-0.14177705695851103,0.004391224621135064,1,0.00030775149310019185,-0.0007312896040159915,3.847411654275608e-05
VALE3,2024-08-09 14:35:00,CONFIRM,4.813390279624253,-0.3230953562784077,0.004773278752657683,1,-0.000612627809488677,-0.0004211412991282786,-0.0006509295120040397
VALE3,2024-08-14 14:50:00,CONFIRM,3.1824229991840647,0.1654992734740633,0.002024702048224466,1,0.00022100261609711854,0.0012149104117447865,0.0002946593023161769
VALE3,2024-08-20 11:40:00,CONFIRM,-2.698677860237062,0.1488361474751293,-0.0041654329790631,-1,-0.0003998764071677181,-0.0013807138302754697,-0.0024694060556755483
VALE3,2024-08-20 12:45:00,CONFIRM,3.190098150584168,-0.49686225689819336,0.0029782609128453917,1,0.00018122836635975313,0.000217470098718553,0.0013765125697368435
VALE3,2024-08-23 16:15:00,CONFIRM,-2.842044628848254,0.20823681989282203,-0.001374031033724713,-1,-0.0,0.000253609406645272,0.0007247690116138133
VALE3,2024-08-28 12:00:00,CONFIRM,-2.749649036920849,-0.10625468293343823,-0.003433807265651602,-1,-7.224911497985488e-05,0.00010838346079001431,0.0008673967799615062
VALE3,2024-08-29 11:50:00,CONFIRM,-2.986625541120259,0.19488904781463623,-0.0035967857043766645,-1,0.0003260456130464962,0.0008334390713081887,0.0014136327272109793
VALE3,2024-09-05 15:40:00,CONFIRM,3.5166242085343367,-0.3109756029945391,0.004133457317107227,1,0.0008340435273979614,0.0003989771729173519,0.0011964542877158121
VALE3,2024-09-23 11:35:00,CONFIRM,3.1968337487239373,0.1680790951034471,0.005319685483763521,1,0.0006858710831287667,0.002094241603114685,0.0025886039807984066
VALE3,2024-09-23 12:45:00,CONFIRM,4.042419787583946,0.4933315778753521,0.0033323563131454695,1,0.0003421077672822061,-0.0005704398245612814,-0.001141205236452933
VALE3,2024-09-24 10:20:00,CONFIRM,-2.7349278779581176,-0.372914535605592,-0.005847418340103983,-1,-0.0009767460110098446,-0.00375150500005834,-0.004425283801516801
VALE3,2024-09-24 14:10:00,CONFIRM,2.9292608863042924,-0.08169708766876303,0.0024278656057039687,1,-0.0007514559812565714,-0.0014282495098726596,-0.0017668181202731548
VALE3,2024-09-25 13:40:00,CONFIRM,-2.515792268668359,-0.4298274239573945,-0.00315721313424152,-1,-0.00011311150921658065,0.0007166701549601836,0.001887077854685971
VALE3,2024-09-26 10:35:00,CONFIRM,2.582008302398026,0.08823814921650644,0.009526449326177805,1,0.002358094405824004,-0.0013499833302345954,-0.0019881095131843926
VALE3,2024-09-27 16:20:00,CONFIRM,4.523870167550701,0.3941207644016356,0.0037184637799374974,1,0.0006741573289037201,3.7465110620214175e-05,0.00011239112121979753
VALE3,2024-09-30 10:20:00,CONFIRM,-3.5813092791522463,-0.28056585275809864,-0.007833620005357148,-1,0.00022476961209486713,0.002099817037624647,0.0010493573649646428
VALE3,2024-09-30 11:05:00,CONFIRM,-3.2303109857136127,0.01043376777059973,-0.005211964543329697,-1,0.0009754634224374095,0.0015386639179220984,0.0004125799432153823
VALE3,2024-09-30 13:00:00,CONFIRM,-2.9842089197568984,-0.40612811951947914,-0.003174046043352146,-1,-0.00022575062177289406,-0.0006018884431037748,-0.0009026968680077623
VALE3,2024-09-30 16:35:00,CONFIRM,-2.8553292694914103,0.31657474716485945,-0.004079104707207543,-1,0.00037664783872764785,-0.00015061942265916583,0.0020733208821859376
VALE3,2024-10-01 13:35:00,CONFIRM,2.544361765214998,0.16055434033523505,0.0033571901838170626,1,-7.477194560087414e-05,0.0010835654095107182,0.00029903188650300436
VALE3,2024-10-03 12:05:00,CONFIRM,-2.637309730341892,-0.021437687506662386,-0.004122977965637025,-1,-0.0006073028350321573,-0.0005693572111066654,-0.0009866799024451063
VALE3,2024-10-03 14:25:00,CONFIRM,3.0148490347388717,0.3691052974015542,0.003606206576729055,1,0.0009484607194688501,0.0004933118400013479,0.0011759574975790151
VALE3,2024-10-03 15:00:00,CONFIRM,2.505050209219235,-0.014053261226879216,0.003597126180849542,1,-7.585814530470257e-05,0.0013265868869878458,0.002537928216924237
VALE3,2024-10-03 15:45:00,CONFIRM,-2.6275201752835895,0.21712671104671055,-0.0035893793023573832,-1,0.0010217791197212264,0.0006810700630286748,0.0015520018256745904
VALE3,2024-10-09 14:35:00,CONFIRM,2.547441196902583,-0.005738590485823934,0.002797204621061082,1,0.00034605402633141843,-0.0003461738211772432,0.00011536464855410025
VALE3,2024-10-22 16:45:00,CONFIRM,2.737520654889779,-0.04861417937843808,0.002615846035704736,1,0.00015152663109526586,-0.0003410188919622038,-0.0003031221605507024
VALE3,2024-10-25 11:20:00,CONFIRM,2.5854287855545137,-0.015484819531322013,0.004617239710844015,1,-0.0004926575182543625,-0.0006442932894232685,0.0011738201616635724
VALE3,2024-10-25 12:20:00,CONFIRM,7.77976876579606,0.002356797090963112,0.01309377858775,1,-0.0005687958745012607,-0.0003033175378704853,-0.0020871684711020904
VALE3,2024-10-25 13:05:00,CONFIRM,4.918297345162533,-0.09482917684081495,0.00437956904402161,1,0.00037989591308995753,0.00037989591308995753,0.0026562456326757007
VALE3,2024-10-25 13:50:00,CONFIRM,4.505111196888005,0.3629150639258193,0.00472556313771379,1,-0.00018944776034680454,-0.0005684509864109761,-0.0007580064793490098
VALE3,2024-10-29 13:45:00,CONFIRM,-2.7684923847921508,-0.4294302436774657,-0.004118548215835516,-1,-0.0010168151967275853,-0.0006403375174070658,3.76796850022646e-05
VALE3,2024-11-01 13:30:00,CONFIRM,3.252629291826536,0.22108356086041678,0.002365572934630733,1,-0.00034524426374344503,-0.0006522281495003093,-0.001381692793215315
VALE3,2024-11-01 16:00:00,CONFIRM,2.883748350647076,0.08739128599677279,0.0025575461511172163,1,-0.00019262997767271851,-0.0003852970688029034,-0.0011949044534652579
VALE3,2024-11-04 11:50:00,CONFIRM,2.7939807243485175,-0.0680551972051877,0.005069719350250411,1,-7.59993920414271e-05,0.0007217062968756376,0.0021256413393674635
VALE3,2024-11-05 11:30:00,CONFIRM,2.6141781120175356,-0.2019809483627995,0.0032350854958061027,1,-0.00022810219077002875,-0.0009507692438819514,-0.0015978090594033908
VALE3,2024-11-07 12:35:00,CONFIRM,3.5552215978534187,-0.35792183655911175,0.00407838139556364,1,-0.0014409770799482019,-0.0023521388741938975,-0.0031500870499044007
VALE3,2024-11-07 14:05:00,CONFIRM,-2.9815654627177155,0.23258693122630078,-0.003367901791965011,-1,-0.00019032755429446635,-0.0006850097310902802,0.0043110915061518535
VALE3,2024-11-07 15:45:00,CONFIRM,-3.066133309464623,-0.4006395101994386,-0.0030327380304682,-1,-0.0008777788942575638,-0.0005725518792973739,-0.00034357046395495824
VALE3,2024-11-07 16:35:00,CONFIRM,4.701340514215907,-0.015117980994117274,0.003210275630248264,1,-0.00045836517227272795,0.0001527417140590388,0.00022910382321751578
VALE3,2024-11-07 17:45:00,CONFIRM,2.9749202265273302,0.20825534350002617,0.0023088545910739905,1,0.00015254366592002,-0.0009921014283426133,-0.0012975615299922242
VALE3,2024-11-08 12:50:00,CONFIRM,-3.1404003086634176,-0.08052901490339463,-0.004465123697608417,-1,-0.0007000622563445928,0.0008562977325347401,0.0005448318939256695
VALE3,2024-11-08 13:20:00,CONFIRM,-2.5531704494309477,0.4764336276762722,-0.0035637288021358165,-1,-0.00019461689725331428,0.0015972888449675075,0.0004672351445823189
VALE3,2024-11-12 10:20:00,CONFIRM,-2.516868662540458,-0.08708039782107059,-0.004850140461349743,-1,-0.0005430566463948858,0.000892805214283973,0.0026808105104718528
VALE3,2024-11-13 17:50:00,CONFIRM,-2.929174436828146,-0.3995140441791582,-0.004341826437930419,-1,7.761263537604468e-05,0.0008540704739042843,0.0007375633571294319
VALE3,2024-11-28 10:15:00,CONFIRM,3.667504557914121,-0.37347206132432753,0.0097163609336712,1,-0.0007846214604178179,-0.001923417208943031,-0.001962709167848706
VALE3,2024-11-28 15:05:00,CONFIRM,3.4801305951252623,-0.24533348099873414,0.0025264807919600195,1,-3.952959779151772e-05,0.0005532503598932583,0.0001976245535176704
VALE3,2024-11-29 12:25:00,CONFIRM,-3.2200115266075025,0.1500275122212303,-0.004807239331771488,-1,-0.0008767036506382034,-0.0005181450523464804,-0.004137662557209829
VALE3,2024-12-03 15:35:00,CONFIRM,2.713721757800079,-0.14356998766464069,0.00366194877754422,1,0.0006334376077829492,0.001306025712503605,0.0013455756343976057
VALE3,2024-12-04 14:25:00,CONFIRM,-2.9479910736517487,-0.26645492439887525,-0.0019657957971877457,-1,0.0002758892519223714,-0.00011821495432934285,0.001340747075721001
VALE3,2024-12-04 15:25:00,CONFIRM,-2.931309528092819,-0.0560360989260478,-0.0029600416284768405,-1,-0.00031628054347617124,-0.0009485416883827491,-0.0004743833106039834
VALE3,2024-12-04 17:20:00,CONFIRM,-3.0997686637318,-0.4454946927039345,-0.002567395505245776,-1,-0.0007516863843741252,-0.0009098641765421475,-0.0007912331781231356
VALE3,2024-12-09 10:35:00,CONFIRM,2.778504184666376,-0.3699153832088602,0.004443163882595527,1,0.0016904180929503082,0.002593423591974083,0.0035348216374930293
VALE3,2024-12-09 12:50:00,CONFIRM,3.0097026379424854,-0.04864168841041919,0.004722781990751655,1,-0.000431482541458075,-0.0005884314549090846,-0.000431482541458075
VALE3,2024-12-11 12:40:00,CONFIRM,-2.58174597776934,-0.16800962757658885,-0.0036534989201836665,-1,0.00019570620646842992,-0.0016814941883506378,-0.002189296781243411
VALE3,2024-12-11 13:35:00,CONFIRM,3.152153548167101,0.2203130999034517,0.0025113506872318984,1,0.000702850477977192,0.00031243897930392854,3.906021132072908e-05
VALE3,2024-12-16 14:15:00,CONFIRM,5.062926289083271,-0.22404055729328445,0.005386546689966967,1,0.00024044241520025962,-0.0010827068726845435,-0.0012030800296159477
VALE3,2024-12-19 13:00:00,CONFIRM,-2.7633528985109126,0.1613786221941805,-0.0024896278419596564,-1,0.00020267942265210932,0.0008920968922198676,-0.0018627257866247122
VALE3,2024-12-27 15:05:00,CONFIRM,2.673053834406219,0.08381008788817354,0.004293168200910244,1,-0.0003690415213590214,-0.0013538185899885822,-0.002010875818670509
PETR4,2023-01-16 17:05:00,DISCOVERY,-2.7432223736975088,-0.4375528452592768,-0.005167970158442703,-1,0.0006363347335306891,0.00018176860906176607,-0.0003180155854437868
PETR4,2023-01-17 12:05:00,DISCOVERY,2.8364959076015537,0.3455408733318053,0.012086887283582218,1,0.0006264823223650866,0.00017903500182097688,0.00035803795584766807
PETR4,2023-01-17 17:45:00,DISCOVERY,2.5260901706301886,0.48161563848304856,0.006934840552458947,1,-0.0005329780272735656,-0.0016887391801095946,-0.00013321787803623813
PETR4,2023-01-23 11:40:00,DISCOVERY,2.7965236388244565,0.13633655129060415,0.01318410659213691,1,0.0003097413684358645,0.0029607392537778594,0.0037546701352830646
PETR4,2023-02-06 16:35:00,DISCOVERY,3.0445200516539703,0.48821374412531515,0.008241804895103797,1,-0.0005508124622874257,-0.0007344840579916098,-0.0017912509095365538
PETR4,2023-02-23 12:20:00,DISCOVERY,3.311174063356925,-0.24851893619149393,0.008000042667076225,1,0.0014100204742249997,-0.0008651898265161728,-0.005614274052563172
PETR4,2023-02-24 16:45:00,DISCOVERY,-2.5105592138746102,-0.113517293235383,-0.005423742109362161,-1,-0.001072436164614151,-0.0013520130733825323,-0.0018178009620033026
PETR4,2023-02-28 10:35:00,DISCOVERY,3.311087258285671,0.4276989214224697,0.011262126322113193,1,0.0002774694801375372,0.0007397475948788876,-0.0005551700350780783
PETR4,2023-02-28 15:35:00,DISCOVERY,-2.548254861820024,-0.4045876049757905,-0.0062176366108704865,-1,-0.000373604823847887,-0.0007470701192582466,-0.0030780735057337042
PETR4,2023-03-02 10:15:00,DISCOVERY,-2.730672970458129,0.3706842006401163,-0.018093743442699144,-1,-0.0013699602964584218,-0.0011811117996033255,-0.00269090213121819
PETR4,2023-03-02 13:25:00,DISCOVERY,3.3936200049267438,-0.10214938772156867,0.0076842851047835715,1,-0.0007578628631019169,0.0,-0.001800863005063299
PETR4,2023-03-02 14:20:00,DISCOVERY,-3.02031263105499,-0.4631324368877807,-0.007057192309998789,-1,0.00014243999739204684,-0.001186211616875212,-0.002939226540016073
PETR4,2023-03-03 13:35:00,DISCOVERY,2.502390372108574,0.3027676924816877,0.0049002548178398875,1,-0.0004264493419126176,-0.0004738438299425106,-0.0013747661507718617
PETR4,2023-03-03 14:55:00,DISCOVERY,2.755062918922886,0.4657710499011769,0.00843293823918691,1,-0.0006164789762521785,-0.0008536875073831614,-0.0029911001528813764
PETR4,2023-03-17 13:40:00,DISCOVERY,2.9657472448939584,-0.0990875987745989,0.006851949152552678,1,-0.0005825242883171972,-0.00038831181926627794,-0.0009710624185086039
PETR4,2023-03-17 16:45:00,DISCOVERY,4.883675240979462,-0.024000040434460444,0.009063506153347108,1,0.0013099485171346873,-0.00019421246905096233,-9.71015197150412e-05
PETR4,2023-04-03 10:40:00,DISCOVERY,3.3215492071680472,0.18850730111670175,0.01544716261441471,1,-0.000592446326881943,-0.0025203245284845543,0.00044410451989441166
PETR4,2023-04-05 11:30:00,DISCOVERY,2.629925072304823,0.030021500352274952,0.011291049574265615,1,-0.0008474365552891205,-4.98293345395218e-05,0.0002989238762793481
PETR4,2023-04-17 10:20:00,DISCOVERY,3.0080347408188675,-0.25216584926890184,0.012048338516174276,1,0.0011073687284885406,0.0009690146802589833,0.0005538376474240427
PETR4,2023-04-27 12:20:00,DISCOVERY,-2.851767412741471,-0.3465974263766782,-0.009956935894796404,-1,-0.0007673861287854196,-4.7978889297946704e-05,0.002017194862963482
PETR4,2023-04-27 14:15:00,DISCOVERY,3.4168873408150335,0.2666558003130782,0.007355432693957237,1,-0.00048097735523936494,4.8085014314462984e-05,0.002401422795661181
PETR4,2023-04-28 10:45:00,DISCOVERY,-2.5803659894542608,-0.28273324348502593,-0.012129528765270133,-1,-0.0018730644479122126,-0.002784313641684952,-0.009330434444570917
PETR4,2023-05-05 16:15:00,DISCOVERY,-2.662698798505564,-0.2806402136204288,-0.006548811878905255,-1,0.00014106693649514743,-0.000799003638023565,-0.001878993412660677
PETR4,2023-05-11 11:30:00,DISCOVERY,2.520889237228933,0.28470327285633484,0.007812539736793682,1,0.00023080296453456192,0.001430120419973069,0.00027695716572899437
PETR4,2023-05-11 13:35:00,DISCOVERY,3.0800256346013337,0.23363686641087136,0.005124931140255183,1,4.6160592710100264e-05,0.0002769315996651956,0.001798686060861675
PETR4,2023-05-12 11:40:00,DISCOVERY,2.982219703451096,-0.46138717842392385,0.012571252058026732,1,0.0004104435127739214,0.0004104435127739214,0.0017318389161276506
PETR4,2023-05-17 16:40:00,DISCOVERY,-2.6722115221249227,0.2533897744720969,-0.004910998206627102,-1,-0.00027170221604450056,-0.0013577734604602887,-0.0009506349598916154
PETR4,2023-06-05 10:25:00,DISCOVERY,3.610899611669939,0.13532180164095972,0.006892617753096889,1,-0.0003537788034953057,-0.0011945054177626216,-0.00221317370790133
PETR4,2023-06-09 14:05:00,DISCOVERY,2.753087353919746,0.28789648417261265,0.0041775517674268415,1,8.507018295215981e-05,-0.0010639883539455286,-0.002001235472356456
PETR4,2023-06-09 15:00:00,DISCOVERY,-2.61120340299153,-0.4166339720287461,-0.003665885226105445,-1,-0.00012780913852746394,-0.0,0.0005966587289181513
PETR4,2023-06-12 13:35:00,DISCOVERY,-2.713893306590729,0.22167192516103684,-0.004628447450186944,-1,-0.00017026348315089712,-0.0002979420737526786,-0.00012770033006602729
PETR4,2023-06-14 15:25:00,DISCOVERY,-3.0106923133980334,-0.4719132156922888,-0.006996530289836014,-1,0.0003744772964892823,-0.004399990494896005,-0.003819968106343247
PETR4,2023-06-15 13:10:00,DISCOVERY,-5.862473608964546,-0.3785677927519487,-0.010347468525424506,-1,-0.00041101521334893366,-0.0004521074448683328,-0.0009450825596093296
PETR4,2023-06-15 15:45:00,DISCOVERY,-2.8683537312494667,-0.411433840938233,-0.005490405606435455,-1,-0.00016392099044973692,0.0004099200713272636,0.00016394786494631225
PETR4,2023-06-23 16:10:00,DISCOVERY,-3.1187278600782364,0.08895229560289734,-0.0039389514246954286,-1,-0.00033046926936579254,0.0007439553969912866,0.0007853024851285257
PETR4,2023-06-27 13:05:00,DISCOVERY,-4.0147901793828105,0.15295972786026316,-0.006318368529072785,-1,-0.0008843036685329476,-8.425309635104877e-05,-0.001515470717320632
PETR4,2023-06-28 15:00:00,DISCOVERY,4.219127024010557,0.28595847487413817,0.006263571429370899,1,0.000589027280578037,0.0010515911541775136,0.0020600793478953495
PETR4,2023-06-30 12:10:00,DISCOVERY,-2.532570588769377,-0.08971619706972848,-0.008950830520084524,-1,0.000537356631717096,0.003187022833749621,-0.00016528242672233514
PETR4,2023-07-05 11:00:00,DISCOVERY,-2.7263488120009596,-0.2765770143688918,-0.0084138086061849,-1,-0.002192212322941491,-0.004338401598598141,-0.006109662333968767
PETR4,2023-07-05 13:35:00,DISCOVERY,-2.8188359236656115,-0.4592097250650204,-0.006862772032942835,-1,-0.0002473716772045935,-0.0007831338116380546,-0.0025532279241179414
PETR4,2023-07-25 15:15:00,DISCOVERY,3.985164318090337,-0.04733202527923634,0.007234176714050582,1,0.00020281096059954312,0.0008920607192812571,-0.0006898650978679147
PETR4,2023-07-27 12:35:00,DISCOVERY,-2.5131564793587144,-0.14663189259721937,-0.003432217147208717,-1,0.00032764058121656384,-8.189337487170971e-05,0.00028667963747071063
PETR4,2023-07-27 14:10:00,DISCOVERY,2.775081235462094,-0.31047584754466045,0.004438971530626917,1,-0.0008206812114292207,-0.0001230592531856571,-0.0002461336518149149
PETR4,2023-07-27 14:40:00,DISCOVERY,-2.7268121681520827,-0.12999540439935361,-0.005425414047929889,-1,0.000985140872711849,0.0005745475596143543,0.00514161098149365
PETR4,2023-07-28 12:40:00,DISCOVERY,-3.3798891418392216,0.13080740288318016,-0.0050025116829717,-1,-0.00028948946667306443,-0.0007029005271724447,-0.0007855622341839476
PETR4,2023-07-31 11:40:00,DISCOVERY,2.523794037399381,0.46307496159971867,0.0024218951048631506,1,0.0,0.0008165598787931698,0.0020401508626800764
PETR4,2023-07-31 12:15:00,DISCOVERY,3.1945708072028323,0.31875796482556235,0.0067275602130568305,1,0.00036669587063165233,0.0010182678109340398,0.0009368445319734535
PETR4,2023-07-31 13:55:00,DISCOVERY,2.8541972557795887,-0.05810890008623512,0.0038387763071656665,1,8.160600624730671e-05,-0.0007755893847305193,-0.001388321986977317
PETR4,2023-08-01 11:30:00,DISCOVERY,-5.020315296273877,0.0011640466942329604,-0.013091096046879601,-1,-0.00028814292088128347,-0.00024698472936645504,0.0013182831273923653
PETR4,2023-08-04 10:35:00,DISCOVERY,-2.9336422309599,-0.2671586229663749,-0.012139017718084287,-1,-0.0009120305747850096,-0.0017818299544924735,0.0020758954560985317
PETR4,2023-08-04 11:45:00,DISCOVERY,-2.9439049338384935,-0.35578745061915673,-0.00780491766938387,-1,-0.0006183144944409788,-0.0014833130037351886,-0.0011950632951364336
PETR4,2023-08-04 13:15:00,DISCOVERY,-5.1672568851214,-0.4848464042114265,-0.0082907083031784,-1,8.215914230473826e-05,8.215914230473826e-05,0.0012330964610677078
PETR4,2023-08-04 16:20:00,DISCOVERY,-2.957536975818095,0.17488541584117323,-0.004465400622598306,-1,0.000292135302455377,0.0013361728991170478,0.0018795035291635735
PETR4,2023-08-07 14:40:00,DISCOVERY,2.9194449379855567,0.49402211549939784,0.006879634013537162,1,0.000751158070623827,0.0014600674224701095,0.0013766924015780023
PETR4,2023-08-09 13:25:00,DISCOVERY,-2.7921010803649464,0.07781477464887615,-0.004854378464798081,-1,-8.450228161186904e-05,0.0012260861910133787,-0.00029572675063955773
PETR4,2023-08-11 12:55:00,DISCOVERY,-3.9020821456634973,0.2651436500420551,-0.005797117684325975,-1,0.00012638763103211314,0.0004634994289235606,-0.0007158950045711828
PETR4,2023-08-11 15:50:00,DISCOVERY,3.1073954306808806,0.4444216828789563,0.003432217147208624,1,0.0008062634371968175,0.0005517241519264739,0.000933508787611279
PETR4,2023-08-15 14:25:00,DISCOVERY,-2.639124437373307,0.09801572362615225,-0.005194816877104022,-1,0.00047172846469472013,0.00012863115035423932,-0.001585091903049111
PETR4,2023-09-19 11:45:00,DISCOVERY,3.565102697635596,0.37747800515126734,0.0070583643674460095,1,-0.00025141420622688164,-0.002055068142058081,-0.0019291262011263068
PETR4,2023-09-19 15:10:00,DISCOVERY,-2.542174919281967,0.16905732650023064,-0.0037352191176152627,-1,0.0010890509579348443,0.002011482889169541,0.0025149864453108527
PETR4,2023-09-21 13:30:00,DISCOVERY,2.5429810761176452,-0.2991331988105115,0.0025231300181211324,1,-0.00038269374337585976,0.001019801227160267,-4.251429543819748e-05
PETR4,2023-09-26 11:25:00,DISCOVERY,-3.850702458161625,-0.4439393648322426,-0.006794081335884347,-1,-0.00034573663856223236,-0.0015980308754147705,-0.002934958298267035
PETR4,2023-09-26 12:30:00,DISCOVERY,2.514860085325972,0.21687054330504602,0.0017006806820173447,1,0.0,-0.0011675424560377012,-0.00047550090592684294
PETR4,2023-09-27 12:25:00,DISCOVERY,2.5998450728877676,0.07770555677261211,0.0025104615695431282,1,-0.000650773358614403,-0.00273609864292775,-0.0028665759726768034
PETR4,2023-09-27 13:50:00,DISCOVERY,2.522531161208783,-0.40278796775239367,0.0029282597790884785,1,-0.0008706251638217295,-0.00034815911222954696,-0.004885292800752178
PETR4,2023-10-02 15:05:00,DISCOVERY,-2.8163842433739226,-0.3564307544450308,-0.003350086885282058,-1,-0.001037344491362722,0.0007787151594027794,0.0023813143112815295
PETR4,2023-10-04 11:50:00,DISCOVERY,-2.5243337389273415,-0.003620000839212309,-0.005633817718256049,-1,-0.00026342363062274715,-0.000482890327432548,-0.0018425098434720958
PETR4,2023-10-04 12:45:00,DISCOVERY,-3.0450000227420317,0.32721799525781875,-0.004372547412609201,-1,-0.00043846188276445405,-0.00074527085275892,-0.0032837876221182183
PETR4,2023-10-04 15:50:00,DISCOVERY,-3.5953980505669128,-0.12507653694247697,-0.0044072349874077245,-1,-0.0008780402706526396,-0.0017991535669127363,-0.002588004514998892
PETR4,2023-10-04 16:40:00,DISCOVERY,-2.6235172050612645,-0.01804616163666283,-0.00393615203147446,-1,0.0004819805110284104,0.0011396012629336736,0.0004819805110284104
PETR4,2023-10-06 15:20:00,DISCOVERY,3.311840244353869,0.4439950517063456,0.0038387763071657094,1,0.0006541220824997422,0.0010028123183477154,0.00013085865103407376
PETR4,2023-10-09 13:30:00,DISCOVERY,-3.4200028015072297,0.48079578344301843,-0.0049525482986895325,-1,0.0008768853595908269,-0.00030672830685456924,-0.0010950264995549378
PETR4,2023-10-16 12:30:00,DISCOVERY,2.5987083333239394,-0.038902458703785364,0.004350412240026543,1,-0.0005575451005408812,-0.0006862535118132544,-0.00025728988135078614
PETR4,2023-10-20 10:25:00,DISCOVERY,-3.46332382173976,0.07791458833005695,-0.007462721201589606,-1,0.0002595267975983651,0.0032055474709025726,0.0022514730674676356
PETR4,2023-10-23 12:45:00,DISCOVERY,-3.385900214743564,0.006615137756878366,-0.0051070627600020395,-1,0.0006078499666143735,0.0008684702443470167,0.0026947165124187877
PETR4,2023-10-23 13:40:00,DISCOVERY,-3.1907607116137005,0.2553338510277555,-0.004805776169593863,-1,-0.0005215577308771953,-0.002821856047763734,-0.0020412158832178646
PETR4,2023-10-23 15:25:00,DISCOVERY,-2.8355774235546196,-0.07846577250014812,-0.006042314455962606,-1,-0.00021765154074385173,0.001394092758676197,0.00043544524964118925
PETR4,2023-11-03 14:50:00,DISCOVERY,-2.7685442803943623,-0.4740692861154999,-0.002426204182463959,-1,-0.0010463973497328344,-0.0019663221480384113,-0.0017155174817568859
PETR4,2023-11-07 15:55:00,DISCOVERY,-3.2246582723801955,0.30186925742729176,-0.004100046744013395,-1,-0.0005379792800820384,0.0003312080845049971,0.000662525904151294
PETR4,2023-11-08 10:25:00,DISCOVERY,-2.587955219340694,0.29837555208080024,-0.00995858852557802,-1,-0.0005385810591089953,-0.0008284661424101923,-0.0019458078134161028
PETR4,2023-11-09 16:55:00,DISCOVERY,-5.4276168344790205,0.3374368706264875,-0.012802157090582113,-1,-0.0008343415443748543,-0.003374792278700847,-0.002917154927506719
PETR4,2023-11-21 11:50:00,DISCOVERY,2.519974895533383,-0.027965850587355946,0.007511401199209273,1,-0.0014219696672588267,-0.0018173203484580752,-0.004153076274906701
PETR4,2023-11-22 14:20:00,DISCOVERY,2.90005457655815,0.2657245001036711,0.004365952559267449,1,-0.0010209291341072334,-0.0032627738912554354,-0.007049910059908066
