date,weekday,year,n_bars_day,day_open,day_close,day_high,day_low,day_range_pts,ret_open_close,last_bar_time,or15_high,or15_low,or15_width_pts,or15_width_pct,or15_open,or15_close,or15_ret,or15_broke,or15_side,or15_breakout_time,or15_false_break,or15_time_to_return_min,or15_continuation_pts,or15_continuation_pct,or15_typology,or15_rest_of_day_ret,or15_day_range_ratio,or30_high,or30_low,or30_width_pts,or30_width_pct,or30_open,or30_close,or30_ret,or30_broke,or30_side,or30_breakout_time,or30_false_break,or30_time_to_return_min,or30_continuation_pts,or30_continuation_pct,or30_typology,or30_rest_of_day_ret,or30_day_range_ratio,or60_high,or60_low,or60_width_pts,or60_width_pct,or60_open,or60_close,or60_ret,or60_broke,or60_side,or60_breakout_time,or60_false_break,or60_time_to_return_min,or60_continuation_pts,or60_continuation_pct,or60_typology,or60_rest_of_day_ret,or60_day_range_ratio,instrument,timeframe,is_roll,or15_width_tercile,or30_width_tercile,or60_width_tercile
2022-12-28,Wednesday,2022,113,110380.0,112235.0,112290.0,110200.0,2090.0,0.01680558072114513,18:20:00,110645.0,110200.0,445.0,0.004031527450625114,110380.0,110395.0,0.00013589418372883522,True,up,09:25:00,True,5.0,1590.0,0.01437028333860545,trend,0.016667421531772364,0.21291866028708134,110765.0,110200.0,565.0,0.005118680920456605,110380.0,110765.0,0.003487950715709287,True,up,09:30:00,True,0.0,1470.0,0.013271340224800253,trend,0.013271340224800143,0.2703349282296651,110825.0,110200.0,625.0,0.00566225765537235,110380.0,110745.0,0.0033067584707373587,True,up,10:00:00,True,0.0,1410.0,0.012722761109857884,trend,0.013454332024019244,0.29904306220095694,WIN,M5,False,medio,medio,medio
2022-12-29,Thursday,2022,113,112080.0,111035.0,112850.0,110880.0,1970.0,-0.00932369735902927,18:20:00,112730.0,111975.0,755.0,0.006736259814418273,112080.0,112470.0,0.0034796573875803816,True,up,09:30:00,True,5.0,-1695.0,-0.015035926550164109,reversal,-0.012758957944340676,0.383248730964467,112730.0,111975.0,755.0,0.006736259814418273,112080.0,112690.0,0.005442541042112836,True,up,09:30:00,True,5.0,-1695.0,-0.015035926550164109,reversal,-0.014686307569438228,0.383248730964467,112850.0,111975.0,875.0,0.0078069236259814415,112080.0,112665.0,0.00521948608137035,True,down,11:10:00,True,0.0,940.0,0.008394730966733646,trend,-0.014467669640083392,0.44416243654822335,WIN,M5,False,largo,largo,largo
2023-01-02,Monday,2023,113,110400.0,107400.0,110585.0,107265.0,3320.0,-0.02717391304347827,18:20:00,110585.0,109480.0,1105.0,0.010009057971014493,110400.0,109665.0,-0.0066576086956521285,True,down,09:15:00,True,0.0,2080.0,0.018998903909389842,trend,-0.02065380932840921,0.3328313253012048,110585.0,109375.0,1210.0,0.010960144927536232,110400.0,109665.0,-0.0066576086956521285,True,down,09:35:00,True,0.0,1975.0,0.01805714285714286,trend,-0.02065380932840921,0.3644578313253012,110585.0,109350.0,1235.0,0.011186594202898551,110400.0,109465.0,-0.008469202898550687,True,down,10:00:00,True,0.0,1950.0,0.01783264746227709,trend,-0.018864477230164933,0.37198795180722893,WIN,M5,False,largo,largo,largo
2023-01-03,Tuesday,2023,113,107950.0,105000.0,108045.0,104970.0,3075.0,-0.02732746641963868,18:20:00,108045.0,107225.0,820.0,0.0075961093098656784,107950.0,107520.0,-0.003983325613710065,True,down,09:15:00,True,10.0,2225.0,0.020750757752389836,trend,-0.0234375,0.26666666666666666,108045.0,107005.0,1040.0,0.009634089856415007,107950.0,107350.0,-0.005558128763316406,True,down,10:20:00,True,0.0,2005.0,0.01873744217559927,trend,-0.021891010712622228,0.3382113821138211,108045.0,107005.0,1040.0,0.009634089856415007,107950.0,107555.0,-0.0036591014358499097,True,down,10:20:00,True,0.0,2005.0,0.01873744217559927,trend,-0.023755287992190066,0.3382113821138211,WIN,M5,False,largo,largo,largo
2023-01-04,Wednesday,2023,113,105550.0,106870.0,107070.0,105150.0,1920.0,0.012505921364282413,18:20:00,105925.0,105425.0,500.0,0.0047370914258645196,105550.0,105665.0,0.0010895310279488424,True,up,10:00:00,True,0.0,945.0,0.008921406655652584,trend,0.011403965362229762,0.2604166666666667,105925.0,105425.0,500.0,0.0047370914258645196,105550.0,105640.0,0.0008526764566556544,True,up,10:00:00,True,0.0,945.0,0.008921406655652584,trend,0.011643316925407099,0.2604166666666667,105925.0,105425.0,500.0,0.0047370914258645196,105550.0,105780.0,0.0021790620558976848,True,up,10:00:00,True,0.0,945.0,0.008921406655652584,trend,0.010304405369635061,0.2604166666666667,WIN,M5,False,largo,medio,medio
2023-01-05,Thursday,2023,113,107280.0,109200.0,109270.0,106650.0,2620.0,0.017897091722595126,18:20:00,107450.0,106980.0,470.0,0.004381058911260253,107280.0,107305.0,0.00023303504847138612,True,up,09:55:00,True,0.0,1750.0,0.016286644951140065,trend,0.017659941288849623,0.17938931297709923,107450.0,106980.0,470.0,0.004381058911260253,107280.0,107195.0,-0.0007923191648023797,True,up,09:55:00,True,0.0,1750.0,0.016286644951140065,trend,0.018704230607770933,0.17938931297709923,107505.0,106980.0,525.0,0.004893736017897092,107280.0,107430.0,0.0013982102908276506,True,up,10:10:00,True,5.0,1695.0,0.015766708525184876,trend,0.016475844736107303,0.20038167938931298,WIN,M5,False,medio,medio,medio
2023-01-06,Friday,2023,113,109050.0,110600.0,110815.0,108845.0,1970.0,0.01421366345712971,18:20:00,109165.0,108845.0,320.0,0.0029344337459880788,109050.0,109015.0,-0.0003209536909674071,True,up,09:15:00,True,0.0,1435.0,0.013145238858608528,trend,0.0145392835848277,0.16243654822335024,109320.0,108845.0,475.0,0.004355800091701055,109050.0,109295.0,0.002246675836772072,True,up,09:30:00,True,0.0,1280.0,0.011708744968898645,trend,0.011940161947024075,0.24111675126903553,109370.0,108845.0,525.0,0.004814305364511692,109050.0,109160.0,0.001008711600183343,True,up,10:05:00,True,0.0,1230.0,0.011246228399012527,trend,0.013191645291315446,0.26649746192893403,WIN,M5,False,estreito,medio,medio
2023-01-09,Monday,2023,113,109335.0,110210.0,111295.0,108800.0,2495.0,0.008002926784652642,18:20:00,109820.0,108800.0,1020.0,0.009329126080395116,109335.0,109585.0,0.0022865505099007866,True,up,09:20:00,True,40.0,390.0,0.0035512657075213987,weak_trend,0.00570333531048961,0.4088176352705411,110080.0,108800.0,1280.0,0.01170713861069191,109335.0,109995.0,0.006036493346138094,True,up,10:20:00,True,25.0,130.0,0.0011809593023255813,weak_trend,0.001954634301559066,0.5130260521042084,110080.0,108800.0,1280.0,0.01170713861069191,109335.0,109915.0,0.005304797182969834,True,up,10:20:00,True,25.0,130.0,0.0011809593023255813,weak_trend,0.0026838920984397774,0.5130260521042084,WIN,M5,False,largo,largo,largo
2023-01-10,Tuesday,2023,113,109750.0,111890.0,112495.0,109375.0,3120.0,0.019498861047835936,18:20:00,109825.0,109415.0,410.0,0.003735763097949886,109750.0,109650.0,-0.0009111617312073106,True,up,09:15:00,True,0.0,2065.0,0.018802640564534488,trend,0.020428636570907432,0.13141025641025642,109895.0,109415.0,480.0,0.004373576309794989,109750.0,109830.0,0.0007289293849659373,True,up,09:30:00,True,0.0,1995.0,0.01815369216069885,trend,0.018756259674041598,0.15384615384615385,109960.0,109415.0,545.0,0.004965831435079727,109750.0,109690.0,-0.0005466970387243419,True,down,10:00:00,True,0.0,-2475.0,-0.02262029886213042,reversal,0.02005652292825233,0.17467948717948717,WIN,M5,False,medio,medio,medio
2023-01-11,Wednesday,2023,113,111950.0,113990.0,114190.0,111755.0,2435.0,0.018222420723537303,18:20:00,112180.0,111760.0,420.0,0.0037516748548459132,111950.0,111780.0,-0.0015185350602947567,True,up,09:35:00,True,0.0,1810.0,0.016134783383847388,trend,0.01977097870817679,0.17248459958932238,112180.0,111760.0,420.0,0.0037516748548459132,111950.0,111950.0,0.0,True,up,09:35:00,True,0.0,1810.0,0.016134783383847388,trend,0.018222420723537303,0.17248459958932238,112210.0,111760.0,450.0,0.00401965163019205,111950.0,111845.0,-0.0009379187137115164,True,down,10:00:00,True,0.0,-2230.0,-0.01995347172512527,reversal,0.019178327149179664,0.18480492813141683,WIN,M5,False,medio,medio,estreito
2023-01-12,Thursday,2023,113,113200.0,112990.0,114070.0,111695.0,2375.0,-0.0018551236749116962,18:20:00,113430.0,112930.0,500.0,0.00441696113074205,113200.0,113020.0,-0.0015901060070671047,True,up,09:25:00,True,0.0,-440.0,-0.003879044344529666,range,-0.0002654397451778978,0.21052631578947367,113515.0,112930.0,585.0,0.005167844522968198,113200.0,113425.0,0.0019876325088339364,True,up,09:35:00,True,0.0,-525.0,-0.004624939435316919,range,-0.0038351333480273198,0.2463157894736842,113640.0,112930.0,710.0,0.00627208480565371,113200.0,113210.0,8.83392226147528e-05,True,down,10:20:00,True,10.0,-60.0,-0.0005313025768174976,range,-0.0019432912286900805,0.29894736842105263,WIN,M5,False,medio,medio,medio
2023-01-13,Friday,2023,113,112630.0,111990.0,112895.0,111405.0,1490.0,-0.005682322649382954,18:20:00,112895.0,112570.0,325.0,0.0028855544703897716,112630.0,112780.0,0.001331794370949213,True,down,09:20:00,False,,580.0,0.0051523496491072225,trend,-0.0070047880829934295,0.2181208053691275,112895.0,112355.0,540.0,0.004794459735416852,112630.0,112455.0,-0.0015537600994406375,True,down,09:35:00,False,,365.0,0.003248631569578568,weak_trend,-0.004134987328264672,0.3624161073825503,112895.0,111735.0,1160.0,0.01029920980200657,112630.0,111850.0,-0.006925330728935419,True,down,10:05:00,True,15.0,-255.0,-0.002282185528258827,range,0.0012516763522574248,0.7785234899328859,WIN,M5,False,estreito,medio,largo
2023-01-16,Monday,2023,113,111100.0,109955.0,111640.0,109705.0,1935.0,-0.010306030603060345,18:20:00,111500.0,110930.0,570.0,0.005130513051305131,111100.0,111415.0,0.0028352835283529387,True,up,09:15:00,True,5.0,-1545.0,-0.013856502242152466,reversal,-0.013104160122066166,0.29457364341085274,111640.0,110930.0,710.0,0.006390639063906391,111100.0,111325.0,0.0020252025202520674,True,down,10:15:00,True,0.0,975.0,0.00878932660236185,trend,-0.012306310352571348,0.3669250645994832,111640.0,110930.0,710.0,0.006390639063906391,111100.0,111065.0,-0.00031503150315026485,True,down,10:15:00,True,0.0,975.0,0.00878932660236185,trend,-0.009994147571242062,0.3669250645994832,WIN,M5,False,largo,largo,medio
2023-01-17,Tuesday,2023,113,110000.0,112520.0,112660.0,109940.0,2720.0,0.02290909090909099,18:20:00,110435.0,109940.0,495.0,0.0045,110000.0,110165.0,0.0015000000000000568,True,up,09:30:00,True,0.0,2085.0,0.01887988409471635,trend,0.021377025371034364,0.18198529411764705,110435.0,109940.0,495.0,0.0045,110000.0,110325.0,0.002954545454545432,True,up,09:30:00,True,0.0,2085.0,0.01887988409471635,trend,0.01989576251982772,0.18198529411764705,110560.0,109940.0,620.0,0.005636363636363636,110000.0,110490.0,0.004454545454545489,True,up,10:00:00,False,,1960.0,0.01772793053545586,trend,0.018372703412073532,0.22794117647058823,WIN,M5,False,largo,medio,medio
2023-01-18,Wednesday,2023,113,112920.0,113000.0,114340.0,112825.0,1515.0,0.000708466170740385,18:20:00,113615.0,112830.0,785.0,0.006951824300389656,112920.0,113320.0,0.003542330853701703,True,up,09:35:00,True,0.0,-615.0,-0.005413017647317696,range,-0.002823861630780078,0.5181518151815182,113615.0,112830.0,785.0,0.006951824300389656,112920.0,113245.0,0.002878143818632717,True,up,09:35:00,True,0.0,-615.0,-0.005413017647317696,range,-0.0021634509249855993,0.5181518151815182,113795.0,112830.0,965.0,0.008545873184555438,112920.0,113675.0,0.006686149486361925,True,up,10:00:00,True,0.0,-795.0,-0.0069862471989103215,range,-0.0059379810864306215,0.636963696369637,WIN,M5,False,largo,largo,largo
