date,year,ret_am_win,ret_pm_win,ret_day_win,z_ret_day_win,is_roll_win,missing_bar13_win,ret_am_wdo,ret_pm_wdo,ret_day_wdo,z_ret_day_wdo,is_roll_wdo,missing_bar13_wdo,div,combo_am,combo_day,excl_am_nan,excl_am_zero,excl_day_nan,excl_day_zero
2023-03-20,2023,-0.011823666796418886,0.000935545817125405,-0.010899182561307952,-0.8143877912614929,False,False,-0.00463488460083239,-0.0019005986885869408,-0.006526674233825247,-0.6420933883065236,False,False,-1.4564811795680166,"(-,-)","(-,-)",False,False,False,False
2023-03-21,2023,-0.006101728009372254,0.00034379450911048437,-0.005760031240847452,-0.4408266008726403,False,False,0.004010312231452318,-0.0005706134094151105,0.003437410484101955,0.3465023219018396,False,False,-0.0943242789708007,"(-,+)","(-,+)",False,False,False,False
2023-03-22,2023,-0.0004422604422604781,-0.010127329039870236,-0.010565110565110558,-0.8077561841015727,False,False,0.002282887853134241,-0.0032267248742526844,-0.0009512032721392671,-0.09576620134101069,False,False,-0.9035223854425833,"(-,+)","(-,-)",False,False,False,False
2023-03-23,2023,-0.004714406232941282,-0.02717391304347827,-0.031760210411393985,-2.4183373272147364,False,False,0.011983510689291599,0.005399772641151879,0.017447991563608545,1.7662416398123684,False,False,-0.652095687402368,"(-,+)","(-,+)",False,False,False,False
2023-03-24,2023,0.022958397534668773,-0.0004518752824220762,0.02249614791987664,1.6637490842233926,False,False,-0.013602251407129451,-0.0004755111745126106,-0.01407129455909939,-1.3891585111995133,False,False,0.27459057302387935,"(+,-)","(+,-)",False,False,False,False
2023-03-27,2023,0.0,0.004452003401530735,0.004452003401530735,0.3213535983074602,False,False,-0.0029490106544901584,-0.00706039500047706,-0.00998858447488582,-0.9811841704926717,False,False,-0.6598305721852116,zero,"(+,-)",False,True,False,False
2023-03-28,2023,0.015234765234765302,0.002706027060270566,0.01798201798201804,1.300842160292743,False,False,-0.0050971340642431695,-0.0006766553890767968,-0.0057703404500865085,-0.5813702789478739,False,False,0.7194718813448691,"(+,-)","(+,-)",False,False,False,False
2023-03-29,2023,-0.004498777506112495,0.0058453679143333215,0.0013202933985330123,0.09533118662217219,False,False,-0.004645760743321681,-0.0005834305717619115,-0.005226480836236891,-0.5255923299569976,False,False,-0.43026114333482535,"(-,-)","(+,-)",False,False,False,False
2023-03-30,2023,0.00014467592592581902,0.007280968224118833,0.0074266975308641126,0.5379285139121619,False,False,0.003427340383862054,-0.005367424612081617,-0.0019584802193497453,-0.19798373374919903,False,False,0.33994478016296287,"(+,+)","(+,-)",False,False,False,False
2023-03-31,2023,-0.009567307692307736,-0.010776175913790542,-0.020240384615384577,-1.5112594090565996,False,False,-0.007500487044613258,-0.0013740308175483884,-0.008864211961815749,-0.9138992798942701,True,False,-2.42515868895087,"(-,-)","(-,-)",False,False,False,False
2023-04-03,2023,-0.008460485133020335,0.003995067817509357,-0.004499217527386579,-0.34143071856683316,False,False,0.0023629024318203573,-0.0002946665357037581,0.002067539627842896,0.21756575412050724,False,False,-0.12386496444632591,"(-,+)","(-,+)",False,False,False,False
2023-04-04,2023,0.0007828937711014117,0.00039114066396117586,0.0011743406566522285,0.08971955280535036,False,False,0.007489160425699692,-0.00391236306729259,0.0035474970437525677,0.37280992379776723,False,False,0.4625294766031176,"(+,+)","(+,+)",False,False,False,False
2023-04-05,2023,-0.011942636190103273,-0.0005449051369693647,-0.012481033723263701,-0.9694750028748368,False,False,-0.006480754124116306,-0.00019766752322591952,-0.00667714061272584,-0.709309296982118,False,False,-1.6787842998569547,"(-,-)","(-,-)",False,False,False,False
2023-04-06,2023,-0.00044554455445544594,0.0037145262740825302,0.0032673267326732702,0.25486588344388805,False,False,0.004048982816512003,-0.0009835743090390592,0.0030614260319967723,0.3418735408096245,False,False,0.5967394242535126,"(-,+)","(+,+)",False,False,False,False
2023-04-10,2023,0.008503905863739725,0.0012256103539562968,0.009739938692771677,0.7622078981724968,False,False,0.00512416239653124,-0.002450980392156854,0.0026606227828143147,0.29695947510531173,False,False,1.0591673732778086,"(+,+)","(+,+)",False,False,False,False
2023-04-11,2023,0.028048780487804903,0.012289442467378509,0.04068292682926833,3.235468206442532,False,False,-0.009270216962524613,-0.00029862631893295966,-0.009566074950690284,-1.0770480682840318,False,False,2.1584201381585,"(+,-)","(+,-)",False,False,False,False
2023-04-12,2023,0.004608082576839756,-0.0009632585661207838,0.003640385235703425,0.2703976256536119,True,False,-0.015219337511190645,-0.0033333333333332993,-0.01850193971948677,-2.0776837741100147,False,False,-1.8072861484564027,"(+,-)","(+,-)",False,False,False,False
2023-04-13,2023,-0.0032110091743119407,-0.0027611596870685817,-0.00596330275229362,-0.44257145717934204,False,False,-0.004153160453808757,0.0049842335469434396,0.0008103727714747766,0.08918472709572207,False,False,-0.35338673008362,"(-,-)","(-,+)",False,False,False,False
2023-04-14,2023,-0.001570438799076257,0.006661732050333047,0.005080831408776021,0.37702719507183374,False,False,0.00050530570995444,-0.006262626262626303,-0.005760485093481593,-0.6342302904108372,False,False,-0.2572030953390035,"(-,+)","(+,-)",False,False,False,False
2023-04-17,2023,-0.009230345334312995,0.000509849362688275,-0.008725202057310755,-0.6493890023487254,False,False,0.005273833671399553,-0.0011097659402744542,0.004158215010142019,0.4585249741060645,False,False,-0.1908640282426609,"(-,+)","(-,+)",False,False,False,False
2023-04-18,2023,-0.004703929164360798,-0.0010193679918450993,-0.005718502121379809,-0.435792566415895,False,False,0.01075596144089297,0.002610179700833326,0.013394216133942205,1.4876300355053962,False,False,1.0518374690895012,"(-,+)","(-,+)",False,False,False,False
2023-04-19,2023,-0.008931076405124805,-0.0011795234725171522,-0.010100065463387264,-0.7689688350350563,False,False,0.007968921207291535,0.004644727739895327,0.01265066241657542,1.430350609613587,False,False,0.6613817745785306,"(-,+)","(-,+)",False,False,False,False
2023-04-20,2023,0.004265402843601995,0.0017932987258140187,0.006066350710900448,0.4667764171336613,False,False,-0.00844544829617988,0.0014855897791423711,-0.00697240498870666,-0.790492260472742,False,False,-0.3237158433390807,"(+,-)","(+,-)",False,False,False,False
2023-04-24,2023,0.002035021296734607,-0.000755679403013243,0.0012778040700425208,0.09821527425023907,False,False,-0.0028577059519117043,-0.003952959778634302,-0.00679936933385894,-0.7718111978583914,False,False,-0.6735959236081523,"(+,-)","(+,-)",False,False,False,False
2023-04-25,2023,-0.00678529062870703,0.008121536403592478,0.001281138790035552,0.09863317420900942,False,False,0.00306900306900304,-0.00039478878799836803,0.0026730026730026335,0.3021927354887249,False,False,0.4008259096977343,"(-,+)","(+,+)",False,False,False,False
2023-04-26,2023,-0.006941472923501113,-0.0020586967970508407,-0.00898587933247752,-0.7026259122937624,False,False,0.0001980198019801982,-0.0006929320926549742,-0.0004950495049504955,-0.05704979153171368,False,False,-0.759675703825476,"(-,+)","(-,-)",False,False,False,False
2023-04-27,2023,-0.0060791728495523945,0.00611635523020615,0.0,0.0,False,False,-0.00515873015873014,-0.0077782209812524705,-0.012896825396825351,-1.5226647833612525,False,False,-1.5226647833612525,"(-,-)",zero,False,False,False,True
2023-04-28,2023,0.011420345489443484,-0.0013283992788689636,0.010076775431861806,0.7985776047330171,False,False,0.002786901562655597,-0.004267990074441674,-0.0014929829799940064,-0.17306740867449766,True,False,0.6255101960585194,"(+,+)","(+,-)",False,False,False,False
2023-05-02,2023,-0.017494651770858072,-0.004209609522427105,-0.021630615640598982,-1.7244281415263514,False,False,0.008550407635712798,-0.0008872239747633737,0.007655597534301117,0.8890405145977883,False,False,-0.835387626928563,"(-,+)","(-,+)",False,False,False,False
2023-05-03,2023,-0.00024227153793976441,-0.0006300586439199618,-0.0008721775365829743,-0.06816778817267838,False,False,-0.0007927070947284509,-0.003768345894486269,-0.00455806579468887,-0.5254025102242399,False,False,-0.5935702983969182,"(-,-)","(-,-)",False,False,False,False
2023-05-04,2023,-0.006107610276296693,0.017898946547015182,0.011682016480853097,0.9218321541464269,False,False,0.0085914085914085,-0.007032488114104618,0.0014985014985013922,0.17566725256462898,False,False,1.097499406711056,"(-,+)","(+,+)",False,False,False,False
2023-05-05,2023,0.009510086455331468,0.014178323341897503,0.02382324687800197,1.8688029606015246,False,False,-0.005790156733552987,-0.00020082337584093057,-0.005989817310572021,-0.7020932115807506,False,False,1.166709749020774,"(+,-)","(+,-)",False,False,False,False
2023-05-08,2023,0.006629318394024253,-0.007327706149707791,-0.0007469654528478031,-0.05734020940904152,False,False,0.0075331458417033925,0.003688565447113934,0.011249497790277285,1.3165777306932012,False,False,1.2592375212841596,"(+,+)","(-,+)",False,False,False,False
2023-05-09,2023,0.016011235955056158,0.0017509906921020502,0.017790262172284743,1.3705604365438362,False,False,-0.004671039554760448,0.0003994008986520914,-0.004273504273504258,-0.49986252820499655,False,False,0.8706979083388396,"(+,-)","(+,-)",False,False,False,False
2023-05-10,2023,0.001062355658198566,0.0047985973330872955,0.005866050808314149,0.4453382030348075,False,False,-0.006488968753119662,-0.002009646302250756,-0.008485574523310335,-0.9915170325606429,False,False,-0.5461788295258354,"(+,-)","(+,-)",False,False,False,False
2023-05-11,2023,0.0007847481881548823,0.008302583025830312,0.009093846650971793,0.693198519082829,False,False,0.0003013863773357883,-0.005322888420206895,-0.005023106288929102,-0.5974329483425644,False,False,0.0957655707402646,"(+,+)","(+,-)",False,False,False,False
2023-05-12,2023,0.002012808783165676,0.0011869978086194166,0.003202195791399909,0.24706922218105323,False,False,-0.00181708055723806,-0.0009101941747572395,-0.0027256208358570344,-0.3236792440994271,False,False,-0.07661002191837388,"(+,-)","(+,-)",False,False,False,False
2023-05-15,2023,-0.0036330608537693543,0.003874202370100166,0.0002270663033605569,0.018070381015642147,False,False,-0.003138922640745223,-0.002437785678009119,-0.005569056298096342,-0.7030607811080146,False,False,-0.6849904000923724,"(-,-)","(+,-)",False,False,False,False
2023-05-16,2023,0.003823395539371832,-0.011063752607236799,-0.007282658170232104,-0.5800028194120707,False,False,0.0040741495212874845,0.00527490363156824,0.009370543898961081,1.2203012257371517,False,False,0.6402984063250811,"(+,+)","(-,+)",False,False,False,False
2023-05-17,2023,0.006261425959780631,0.00554117273016308,0.011837294332723847,0.9444137665737984,False,False,0.00010090817356211979,-0.0005044899606497788,-0.0004036326942482571,-0.05282780314501942,False,False,0.8915859634287789,"(+,+)","(+,-)",False,False,False,False
2023-05-18,2023,-0.0016296966953373015,0.007889725219914823,0.006247170665459434,0.5001859338660938,False,False,0.0027198549410698547,0.0006027727546715766,0.0033242671501965138,0.43898928057637737,False,False,0.9391752144424712,"(-,+)","(+,+)",False,False,False,False
2023-05-19,2023,0.004321209938782822,-0.0009860164933668258,0.0033309326611450363,0.26948213354395095,False,False,0.006041687644748661,0.0029026123511159962,0.008961836673043955,1.1838020371596647,False,False,1.4532841707036157,"(+,+)","(+,+)",False,False,False,False
2023-05-22,2023,0.0015730337078652123,-0.0015256899259591394,4.494382022479648e-05,0.003640611891656526,False,False,-0.0073859666633396825,0.0012066365007541435,-0.006188242339554839,-0.8074557718153503,False,False,-0.8038151599236938,"(+,-)","(+,-)",False,False,False,False
2023-05-23,2023,0.00929015964643276,-0.007193923145665804,0.0020294038062596,0.16461382289043694,False,False,-0.005311685708558778,0.0037279596977330964,-0.0016035277610743082,-0.2129824208729995,False,False,-0.04836859798256257,"(+,-)","(+,-)",False,False,False,False
2023-05-24,2023,-0.006189852256811124,-0.0004546281142026043,-0.006641666290154946,-0.5386270480676074,False,False,-0.004224502112251005,0.003232323232323253,-0.0010058338362503028,-0.1335804025949117,False,False,-0.6722074506625191,"(-,-)","(-,-)",False,False,False,False
2023-05-25,2023,0.0033546398295480895,-9.03628066687423e-05,0.003263973888208982,0.26560855948190537,False,False,0.012503781385499568,0.004182850313713793,0.01673893314510444,2.264091257564286,False,False,2.5296998170461915,"(+,+)","(+,+)",False,False,False,False
2023-05-26,2023,-0.0021114106019766155,0.004096700130554076,0.001976639712488737,0.1616378343710752,False,False,-0.0027885668758091953,-0.000898831519025256,-0.0036848919430335636,-0.4770064268941954,False,False,-0.3153685925231202,"(-,-)","(+,-)",False,False,False,False
2023-05-29,2023,-0.006216457960643962,-0.002160118806534328,-0.00836314847942754,-0.6905704426034566,False,False,9.99000999000188e-05,0.0033962641094795742,0.0034965034965035446,0.4562863094662859,False,False,-0.23428413313717067,"(-,+)","(-,+)",False,False,False,False
2023-05-30,2023,-0.017719811108612538,0.0010530653358362674,-0.01668540589161227,-1.3741381960680004,False,False,0.010578842315369208,-0.004444005530317985,0.0060878243512973995,0.7983930330050251,False,False,-0.5757451630629753,"(-,+)","(-,+)",False,False,False,False
2023-05-31,2023,-0.00013770311209038155,-0.0010099618968920643,-0.0011475259340860688,-0.0942360349589574,False,False,0.010324483775811188,-0.010608272506082761,-0.0003933136676499416,-0.05134603116754039,True,False,-0.1455820661264978,"(-,+)","(-,-)",False,False,False,False
2023-06-01,2023,0.011411356582070376,0.007085477028612619,0.018577688515610813,1.5254204277867545,False,False,-0.003651075587132402,-0.0008913538674854005,-0.004539175054272704,-0.5926294073186286,False,False,0.9327910204681259,"(+,-)","(+,-)",False,False,False,False
2023-06-02,2023,0.013049696102967356,-0.0012352214575612752,0.011798355380765013,0.957322737369842,False,False,-0.008846918489065603,-0.0001002908434459826,-0.008946322067594381,-1.180527857041868,False,False,-0.22320511967202605,"(+,-)","(+,-)",False,False,False,False
2023-06-05,2023,-0.0016821602478972464,0.0023944661227386366,0.0007082779991145483,0.05716229659953385,False,False,-0.011700000000000044,0.003339067084893177,-0.008399999999999963,-1.1007928266048679,False,False,-1.0436305300053341,"(-,-)","(+,-)",False,False,False,False
2023-06-06,2023,0.0167087709967646,0.005231037489102031,0.02202721269334762,1.821229979053502,False,False,-0.004741248865126613,0.0004054327995135498,-0.004337738323413665,-0.5675675318112636,False,False,1.2536624472422384,"(+,-)","(+,-)",False,False,False,False
2023-06-07,2023,-0.000994809688581344,0.005195479932458724,0.004195501730103857,0.3437551120113301,False,False,0.0003042596348883375,0.004156950217986344,0.0044624746450303565,0.5861200805218911,False,False,0.9298751925332212,"(-,+)","(+,+)",False,False,False,False
2023-06-09,2023,0.010484702646957667,-0.0036996087770029273,0.006746304572017969,0.5581473955263246,False,False,-0.005976499189627282,-0.0017323958014878738,-0.007698541329011377,-1.030473996331358,False,False,-0.4723266008050334,"(+,-)","(+,-)",False,False,False,False
2023-06-12,2023,0.001064282673478134,0.0018286200297681354,0.0028948488718603116,0.2394120160986544,False,False,-0.0008160767112108669,-0.0033690658499234694,-0.0041823931449556095,-0.5600825966951718,False,False,-0.32067058059651743,"(+,-)","(+,-)",False,False,False,False
2023-06-13,2023,-0.006782534972445964,0.0002560819462227304,-0.006528189910979254,-0.5421060378715288,False,False,-0.0022517911975434846,0.0012310217480508978,-0.0010235414534288667,-0.13731709632900094,False,False,-0.6794231342005297,"(-,-)","(-,-)",False,False,False,False
2023-06-14,2023,0.008715596330275188,0.00318326512050926,0.01192660550458724,0.9899138124895906,True,False,-0.0033846153846154303,-0.005351445919522524,-0.008717948717948731,-1.170450068359387,False,False,-0.18053625586979638,"(+,-)","(+,-)",False,False,False,False
2023-06-15,2023,0.006868018204385651,0.001438198553583181,0.008316094331816348,0.6873988220820333,False,False,-0.002995867768595062,0.00020723241114906088,-0.0027892561983471342,-0.3750419896742909,False,False,0.31235683240774237,"(+,-)","(+,-)",False,False,False,False
2023-06-16,2023,-0.0036109971276159225,-0.0027592455316695075,-0.006360279031596194,-0.5339837851375531,False,False,0.0040427075774851495,-0.0027875283914928772,0.001243910023841499,0.1691914700701193,False,False,-0.36479231506743376,"(-,+)","(-,+)",False,False,False,False
2023-06-19,2023,0.009500991407799031,0.002373352974875287,0.01189689358889634,1.0046256589287943,False,False,-0.011065149948293662,0.001463975739830703,-0.00961737331954493,-1.3122819127005727,False,False,-0.3076562537717784,"(+,-)","(+,-)",False,False,False,False
2023-06-20,2023,-0.0062674094707521055,0.00581227585638322,-0.0004915615271178231,-0.04143192058212293,False,False,0.002189552705661457,-0.00135247607157718,0.0008341153164423964,0.11302288466290906,False,False,0.07159096408078613,"(-,+)","(-,+)",False,False,False,False
2023-06-21,2023,0.0030750307503075724,0.0032699775189044544,0.006355063550635531,0.54088515063782,False,False,-0.006145833333333295,-0.0004192432659050338,-0.006562500000000027,-0.8885202383275833,False,False,-0.34763508768976337,"(+,-)","(+,-)",False,False,False,False
2023-06-22,2023,-0.009401042735744491,0.007128056361375812,-0.0023399975368446624,-0.2154235081005655,False,False,0.0021998742928974746,-0.001045259747047167,0.001152315105803492,0.1650087066484253,False,False,-0.050414801452140195,"(-,+)","(-,+)",False,False,False,False
2023-06-23,2023,0.003308519437551727,-0.000700741962077478,0.0026054590570718794,0.2462215064113935,False,False,-0.003440725680325274,0.0028248587570620654,-0.0006255864873319084,-0.09190852771700415,False,False,0.15431297869438937,"(+,-)","(+,-)",False,False,False,False
2023-06-26,2023,-0.007192460317460347,-0.0011657923224248634,-0.008349867724867677,-0.7892611650895919,False,False,-0.0025078369905956466,-0.00010475591870939827,-0.0026123301985371272,-0.3888539467120161,False,False,-1.178115111801608,"(-,-)","(-,-)",False,False,False,False
2023-06-27,2023,-0.016330252414307633,0.0064888551805502015,-0.009947361876735616,-0.9491641725206936,False,False,0.007440788094739137,0.0017684385727660956,0.009222385244183506,1.3773044983048084,False,False,0.42814032578411476,"(-,+)","(-,+)",False,False,False,False
2023-06-28,2023,-0.0010865022983702621,-0.00794846050870146,-0.009026326786460537,-0.8517435225984551,False,False,0.005500778412039331,0.001961189099917382,0.007472755578619594,1.0965439396578225,False,False,0.2448004170593674,"(-,+)","(-,+)",False,False,False,False
2023-06-29,2023,0.00952860680854628,0.004282744282744222,0.013852159677622433,1.298345775418682,False,False,0.0008250825082507518,0.002061005770816138,0.0028877887788778533,0.41826039753973254,False,False,1.7166061729584146,"(+,+)","(+,+)",False,False,False,False
2023-06-30,2023,0.0007860334271057035,-0.012029267082799389,-0.011252689061724275,-1.0841130094573737,False,False,-0.010437986082685202,-0.004963805584281333,-0.015349979533360592,-2.2428615043082436,True,False,-3.3269745137656175,"(+,-)","(-,-)",False,False,False,False
2023-07-03,2023,0.01270992207359245,0.0010698707925274054,0.013793390840521669,1.3147445675943554,False,False,-0.0016594067620825381,0.004051527114065978,0.00238539722049369,0.3366796779288196,False,False,1.6514242455231751,"(+,-)","(+,+)",False,False,False,False
2023-07-04,2023,-0.0022644927536231707,-0.0022283662773903146,-0.004487812911725952,-0.4235639045185678,False,False,0.003732116939664021,0.004957653377401394,0.00870827285921627,1.231072193892349,False,False,0.8075082893737813,"(-,+)","(-,+)",False,False,False,False
2023-07-05,2023,0.005815402508930756,0.0008259684480051988,0.006646174295920959,0.6357770252824952,False,False,0.0025677896466720362,-0.001639176313902313,0.0009244042728020485,0.1293373157193517,False,False,0.7651143410018469,"(+,+)","(+,+)",False,False,False,False
2023-07-06,2023,-0.017396694214875996,0.0021447495689475016,-0.01528925619834709,-1.460792458820155,False,False,0.015912124011908446,-0.001111560226354058,0.014782876501385989,2.0725585971821716,False,False,0.6117661383620165,"(-,+)","(-,+)",False,False,False,False
2023-07-07,2023,0.009156666806037439,-0.004640371229698403,0.004473805243132567,0.41906409437879794,False,False,-0.011634965600971214,0.0019449278329408681,-0.009712666936463,-1.3122148518913168,False,False,-0.8931507575125188,"(+,-)","(+,-)",False,False,False,False
2023-07-10,2023,0.002459768198115553,-0.009315866084425029,-0.006879012757441849,-0.7307077623818,False,False,-0.0005114566284779576,0.007368744243168468,0.006853518821603899,0.9255587110969008,False,False,0.19485094871510078,"(+,-)","(-,+)",False,False,False,False
2023-07-11,2023,-0.01248747076511858,0.008246986677944657,-0.004343468092215197,-0.4584696223040937,False,False,-0.0030509508796908724,-0.005610527389574571,-0.008644360825790676,-1.219558658679742,False,False,-1.6780282809838356,"(-,-)","(-,-)",False,False,False,False
2023-07-12,2023,0.003221622526254242,-0.009091667361748268,-0.005899334755867902,-0.6239621159796698,False,False,-0.007498715973292214,0.0008279859242392718,-0.00667693888032872,-0.931462092127489,False,False,-1.5554242081071588,"(+,-)","(-,-)",False,False,False,False
2023-07-13,2023,0.012312073369906695,-0.00326810904728414,0.009003727124251348,0.9487632203317276,False,False,0.00269933554817281,-0.003313315386208271,-0.0006229235880398365,-0.08674912613917947,False,False,0.862014094192548,"(+,+)","(+,-)",False,False,False,False
2023-07-14,2023,-0.00844860432369754,-0.006265140756829046,-0.014660813385239835,-1.5516507431293953,False,False,-0.0010376673238560175,-0.0016619923132855652,-0.0026979350420255344,-0.37705605799507524,False,False,-1.9287068011244706,"(-,-)","(-,-)",False,False,False,False
2023-07-17,2023,0.00012636899747264785,0.00724424040769911,0.007371524852569422,0.7651172515799726,False,False,0.004984423676012373,-0.003926431080801818,0.0010384215991692258,0.15000823962105614,False,False,0.9151254912010287,"(+,+)","(+,+)",False,False,False,False
2023-07-18,2023,8.368200836827988e-05,-0.004518450338883762,-0.004435146443514615,-0.4647397832880104,False,False,-0.001452885014528893,0.002806069424236224,0.0013491075134910435,0.20139324369060171,False,False,-0.2633465395974087,"(+,-)","(-,+)",False,False,False,False
2023-07-19,2023,-0.011959714645404906,0.007857294542365612,-0.004196391103650887,-0.4390085686582589,False,False,-0.0030039361922519214,-0.0024935064935065476,-0.005489952351356964,-0.8244532482106497,False,False,-1.2634618168689085,"(-,-)","(-,-)",False,False,False,False
2023-07-20,2023,0.0007566204287516864,0.002562163978494514,0.0033207229928542414,0.3463556455641329,False,False,0.0034367840033326935,-0.0024909185262065314,0.0009373047281815428,0.14113500074687535,False,False,0.48749064631100825,"(+,+)","(+,+)",False,False,False,False
2023-07-21,2023,0.01838790931989931,0.001978728666831575,0.02040302267002514,2.127409120594915,False,False,-0.010874067937033938,0.002826929117369925,-0.008077879038939528,-1.2184830545507166,False,False,0.9089260660441985,"(+,-)","(+,-)",False,False,False,False
2023-07-24,2023,0.011672991255568421,0.0006523423166306941,0.012332948358356743,1.2592198665113818,False,False,-0.008476349937212246,-0.0005277044854881119,-0.008999581414817936,-1.3443437507498515,False,False,-0.08512388423846962,"(+,-)","(+,-)",False,False,False,False
2023-07-25,2023,-0.00020299622427022435,-0.0022740193291642674,-0.0024765539360968036,-0.25064742808129464,False,False,0.0035933206510252447,0.0023167649536646184,0.005918410484041514,0.8974062331519689,False,False,0.6467588050706743,"(-,+)","(-,+)",False,False,False,False
2023-07-26,2023,-0.0008560945780676787,0.005140968623770892,0.004280472890338283,0.43483918237778973,False,False,-0.0016852749104697695,0.0,-0.0016852749104697695,-0.2533022377390077,False,False,0.18153694463878206,"(-,-)","(+,-)",False,False,False,False
2023-07-27,2023,-0.012817920828110507,-0.015155238797411319,-0.027778900974485432,-2.972333948549212,False,False,-0.0011636517507669364,0.005189578479135815,0.004019887866285821,0.6127147838933305,False,False,-2.3596191646558813,"(-,-)","(-,+)",False,False,False,False
2023-07-28,2023,0.0012830063736446462,-0.0020253792419294703,-0.0007449714427613108,-0.07361395551846435,False,False,0.0006343165239455217,0.0008452192287373705,0.0014800718892060694,0.22513072505060724,False,False,0.15151676953214288,"(+,+)","(-,+)",False,False,False,False
2023-07-31,2023,0.010626905016887678,-0.00020378219758721006,0.010420957245242501,1.0374508840453027,False,False,0.0019953791220332917,-0.003668378576669129,-0.0016803192606594797,-0.2555941880133186,True,False,0.7818566960319842,"(+,+)","(+,-)",False,False,False,False
2023-08-01,2023,-0.00826344855798733,0.003341170647197078,-0.00494988750255676,-0.5108959483431268,False,False,0.011566771819137678,0.0020790020790020236,0.013669821240799074,2.090172747437717,False,False,1.5792767990945902,"(-,+)","(-,+)",False,False,False,False
2023-08-02,2023,-0.0012393621416177947,0.002192256783587032,0.0009501776419069685,0.09774877350094069,False,False,0.002589600165734396,-0.0006198987498708952,0.001968096125958052,0.29719807988409586,False,False,0.39494685338503654,"(-,+)","(+,+)",False,False,False,False
2023-08-03,2023,-0.0028632198952879273,-0.009721880383952719,-0.01255726439790572,-1.3243787824841882,False,False,0.00790392116608496,0.007230878908239147,0.01519195237117632,2.29692886646978,False,False,0.9725500839855916,"(-,+)","(-,+)",False,False,False,False
2023-08-04,2023,0.00882499171362272,-0.015318904267115685,-0.0066291017567119415,-0.6887456095186645,False,False,-0.01324570273003034,0.003791372066810128,-0.00950455005055617,-1.3900382842430759,False,False,-2.07878389376174,"(+,-)","(-,-)",False,False,False,False
2023-08-07,2023,-0.004868508655126447,-0.00037633284549443147,-0.0052430093209054895,-0.5454872870383837,False,False,0.005413687436159442,0.0004063801686478019,0.0058222676200203605,0.8419439531777071,False,False,0.2964566661393234,"(-,+)","(-,+)",False,False,False,False
2023-08-08,2023,0.005940594059405946,-0.00108895962472777,0.00484516536760049,0.502871985153991,False,False,-0.004642244424260755,-0.0017236135050187062,-0.006357856494096259,-0.9145621454393338,False,False,-0.4116901602853428,"(+,-)","(+,-)",False,False,False,False
2023-08-09,2023,-0.012360113579422127,0.003044140030441511,-0.009353599465508622,-0.9691487841981586,False,False,0.0015260962458032434,0.0,0.0015260962458032434,0.21917214520157502,False,False,-0.7499766389965836,"(-,+)","(-,+)",False,False,False,False
2023-08-10,2023,0.00012594458438286438,-0.008605129496704889,-0.008480268681779979,-0.8757422920058989,False,False,-0.008962216111620291,0.009659849964032574,0.0006110601894286916,0.08915177955076141,False,False,-0.7865905124551376,"(+,-)","(-,+)",False,False,False,False
2023-08-11,2023,0.0029150823827630568,-0.0034121066599267502,-0.0005069708491761693,-0.05261046106764511,False,False,0.0038823048630975965,0.0026460411154081154,0.006538618716796174,0.9538355886265433,False,False,0.9012251275588982,"(+,+)","(-,+)",False,False,False,False
2023-08-14,2023,-0.00787001777100782,-0.004520641419310856,-0.01235508166201238,-1.2864932049235394,False,False,0.008211678832116709,0.0012066365007541435,0.009428223844282213,1.3672075476426868,False,False,0.08071434271914746,"(-,+)","(-,+)",False,False,False,False
2023-08-15,2023,0.0058154561902299395,-0.008394363784316239,-0.0026277246489188055,-0.2701696075639335,False,False,-0.00010014019627480053,0.0018027040560841812,0.001702383336671387,0.24648179245957474,False,False,-0.023687815104358745,"(+,-)","(-,+)",False,False,False,False
2023-08-16,2023,0.006627828436339023,-0.011784441182637884,-0.005234718000675431,-0.5379295829037559,True,False,-0.001903616872056868,0.004416783778357747,0.0025047590421800603,0.3648235721011077,False,False,-0.1731060108026482,"(+,-)","(-,+)",False,False,False,False
2023-08-17,2023,-0.008392375168690958,-0.002679368859779707,-0.011049257759784048,-1.1335159592461024,False,False,0.002406256266292317,-0.0016003200640127835,0.000802085422097365,0.11674281973472926,False,False,-1.016773139511373,"(-,+)","(-,+)",False,False,False,False
2023-08-18,2023,0.0061116334729462984,-0.0037381589567138107,0.0023506282588254823,0.2395581190409645,False,False,-0.002804206309464208,0.0007030229988953529,-0.0021031547320981003,-0.3061366106976882,False,False,-0.06657849165672372,"(+,-)","(+,-)",False,False,False,False
2023-08-21,2023,-0.011328439899868425,-0.0033473521586130373,-0.01463787178072895,-1.4925587993822618,False,False,0.0036144578313253017,-0.0012004801920768582,0.002409638554216942,0.3698607300232643,False,False,-1.1226980693589974,"(-,+)","(-,+)",False,False,False,False
2023-08-22,2023,0.005436643835616373,0.007706390769361748,0.013184931506849296,1.322336359411433,False,False,-0.005628140703517581,0.0003032140691328067,-0.005326633165829153,-0.8184134724957186,False,False,0.5039228869157144,"(+,-)","(+,-)",False,False,False,False
2023-08-23,2023,0.007533035939735644,0.0061400943987302,0.013719383890244963,1.3612567648113758,False,False,-0.009929078014184411,-0.004297994269340966,-0.014184397163120588,-2.1742741332168087,False,False,-0.8130173684054329,"(+,-)","(+,-)",False,False,False,False
