date,pos,ret,equity,window
2010-04-30,1,0.001208207909127178,2.2233905020961107,DISCOVERY
2010-05-03,1,-0.00017675374855683954,2.2229975094903596,DISCOVERY
2010-05-04,1,-0.013633420024792935,2.1926904507294087,DISCOVERY
2010-05-05,1,-0.017029087296630756,2.1553509336294487,DISCOVERY
2010-05-06,1,-0.027145956020851104,2.096841871975643,DISCOVERY
2010-05-07,1,0.0008874371493530428,2.0987026873491534,DISCOVERY
2010-05-10,1,0.028145728880285048,2.1577722041876086,DISCOVERY
2010-05-11,1,-0.00021891104415230526,2.157299844021347,DISCOVERY
2010-05-12,1,0.007067533559414861,2.1725466330666885,DISCOVERY
2010-05-13,1,-0.00044772688322875057,2.1715739255339965,DISCOVERY
2010-05-14,1,-0.012625036514182177,2.1441577254308837,DISCOVERY
2010-05-17,1,-0.003999481285271668,2.1355822067353523,DISCOVERY
2010-05-18,1,0.007213160698923835,2.150986504378297,DISCOVERY
2010-05-19,1,-0.024489356515009855,2.098310229013602,DISCOVERY
2010-05-20,1,-0.016591616908723152,2.063495869538153,DISCOVERY
2010-05-21,1,-0.0014250319482381998,2.060555321999004,DISCOVERY
2010-05-24,1,0.010389913702992413,2.081964313974815,DISCOVERY
2010-05-25,1,-0.015261255539402665,2.0501909245553285,DISCOVERY
2010-05-26,1,0.018948341809274905,2.089038642968076,DISCOVERY
2010-05-27,1,0.0075462238951828665,2.104802996293602,DISCOVERY
2010-05-28,1,0.005744174523230781,2.1168933520413313,DISCOVERY
2010-05-31,1,0.0037434171106055275,2.12481776683669,DISCOVERY
2010-06-01,1,-0.004501020716611415,2.115253918049134,DISCOVERY
2010-06-02,1,-0.005518480732610753,2.1035809300578006,DISCOVERY
2010-06-04,1,-0.0017809884822399316,2.099834476649908,DISCOVERY
2010-06-07,1,-0.012319032149761721,2.0739665482228795,DISCOVERY
2010-06-08,1,-0.0009450050731018903,2.0720066393133654,DISCOVERY
2010-06-09,1,0.012938132707364157,2.0988145361833412,DISCOVERY
2010-06-10,1,0.013288393568346808,2.126704409767113,DISCOVERY
2010-06-11,1,0.003667741853590704,2.1345046125410314,DISCOVERY
2010-06-14,1,0.005610778562890789,2.146480845263468,DISCOVERY
2010-06-15,1,0.0036420570616185325,2.1542984509835885,DISCOVERY
2010-06-16,1,0.0047096892379232935,2.1644445272134605,DISCOVERY
2010-06-17,1,0.0046168342350902235,2.1744374088066536,DISCOVERY
2010-06-18,1,0.0035131948640406267,2.1820766311434507,DISCOVERY
2010-06-21,1,0.005888232723759003,2.1949252061686995,DISCOVERY
2010-06-22,1,-0.0005923346550576344,2.1936250759038263,DISCOVERY
2010-06-23,1,-0.012525402214349545,2.166149039520648,DISCOVERY
2010-06-24,1,0.00042676252669777856,2.1670734707579578,DISCOVERY
2010-06-25,1,0.007407276060006863,2.183125582198179,DISCOVERY
2010-06-28,1,-0.0021602659066175963,2.1784094504330915,DISCOVERY
2010-06-29,1,-0.013653140880425062,2.1486673193110795,DISCOVERY
2010-06-30,1,0.003747966292691514,2.156720451998065,DISCOVERY
2010-07-01,1,0.0008704690677268445,2.158597810439263,DISCOVERY
2010-07-02,1,0.012644175801474068,2.1858915006391344,DISCOVERY
2010-07-05,1,0.0020573039840611567,2.1903885439321247,DISCOVERY
2010-07-06,1,0.005439483901940525,2.2023031271558384,DISCOVERY
2010-07-07,1,-0.002686402907091731,2.1963868536327498,DISCOVERY
2010-07-08,1,0.004152137151103887,2.2055065530859146,DISCOVERY
2010-07-12,1,0.0008240918229918482,2.2073240930018674,DISCOVERY
2010-07-13,1,0.0071153877678729405,2.223030059852944,DISCOVERY
2010-07-14,1,-0.007161571616819228,2.207109670872965,DISCOVERY
2010-07-15,1,-0.0014988540027514796,2.2038015357082656,DISCOVERY
2010-07-16,1,-0.005395876317264201,2.1919100951937867,DISCOVERY
2010-07-19,1,-0.0031149790732008394,2.1850823411169205,DISCOVERY
2010-07-20,1,0.003395021570233894,2.1925007427977494,DISCOVERY
2010-07-21,1,0.0022806016120965693,2.197500963526297,DISCOVERY
2010-07-22,1,0.00809982802773452,2.215300343421641,DISCOVERY
2010-07-23,1,0.00106876973651477,2.2176679893859808,DISCOVERY
2010-07-26,1,-0.0025636212290892006,2.2119827286493194,DISCOVERY
2010-07-27,1,0.0010102724416378558,2.2142174338414526,DISCOVERY
2010-07-28,1,0.0008403695416797481,2.216078194731509,DISCOVERY
2010-07-29,1,0.0007843137235873217,2.2178162952721796,DISCOVERY
2010-07-30,1,0.004412368165429209,2.2276021172902083,DISCOVERY
2010-08-02,1,0.005111856785515097,2.238989300288906,DISCOVERY
2010-08-03,1,-0.005615700643659731,2.2264158066341264,DISCOVERY
2010-08-04,1,0.0021500374630286164,2.2312026840266688,DISCOVERY
2010-08-05,1,0.0019823338186332824,2.2356256725634402,DISCOVERY
2010-08-06,1,-0.0013794235333109348,2.232541797899032,DISCOVERY
2010-08-09,1,0.0020393857958682167,2.2370948119303495,DISCOVERY
